xflr5 v6.58

NACA 2412 - 30
Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.062, -0.217,  0.771,  0.029, 0.0207,-4.3275
Cpi,Cpv
-3.8984,-0.6022
-4.2676,-0.5964
-3.2342,-0.7423
-2.0916,-0.6283
-1.6478,-0.5753
-1.4239,-0.5360
-1.2868,-0.5076
-1.1921,-0.4847
-1.1226,-0.4652
-1.0692,-0.4480
-1.0271,-0.4324
-0.9935,-0.4182
-0.9663,-0.4052
-0.9514,-0.3956
-0.9334,-0.3816
-0.9104,-0.3621
-0.8857,-0.3389
-0.8592,-0.3121
-0.8308,-0.2816
-0.8002,-0.2473
-0.7672,-0.2089
-0.7315,-0.1662
-0.6928,-0.1189
-0.6508,-0.0667
-0.6051,-0.0091
-0.5552, 0.0543
-0.5004, 0.1243
-0.4401, 0.2013
-0.3729, 0.2866
-0.2972, 0.3802
-0.2107, 0.4847
-0.1097, 0.5977
 0.0108, 0.7210
 0.1578, 0.8449
 0.3395, 0.9542
 0.5607, 0.9992
 0.8041, 0.8741
 0.9841, 0.3974
 0.9249,-0.5183
 0.5522,-1.5841
 0.1010,-2.1951
-0.2011,-2.2817
-0.3471,-2.1117
-0.3978,-1.8767
-0.3992,-1.6876
-0.3762,-1.5709
-0.3417,-1.4928
-0.3021,-1.0801
-0.2605,-0.9474
-0.2185,-0.8448
-0.1768,-0.7497
-0.1358,-0.6606
-0.0957,-0.5778
-0.0566,-0.5011
-0.0183,-0.4296
 0.0190,-0.3629
 0.0556,-0.3001
 0.0913,-0.2408
 0.1262,-0.1845
 0.1605,-0.1306
 0.1941,-0.0789
 0.2270,-0.0288
 0.2594, 0.0201
 0.2900, 0.0675
 0.3198, 0.1155
 0.3541, 0.1677
 0.3903, 0.2226
 0.4288, 0.2786
 0.4701, 0.3319
 0.5152, 0.3761
 0.5657, 0.4043
 0.6249, 0.4101
 0.6983, 0.4146
 0.8137, 0.4202
 0.9437, 0.4218
 0.8994, 0.4221
 0.7170, 0.4360
 0.6531, 0.4578
 0.5950, 0.4512
 0.5499, 0.4164
 0.5116, 0.3627
 0.4787, 0.2998
 0.4503, 0.2342
 0.4259, 0.1684
 0.4059, 0.1019
 0.3912, 0.0330
 0.3845,-0.0424
 0.3938,-0.1198
 0.4715,-0.2423


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.063,  0.331, -0.225,  0.781,  0.078, 0.0250,-1.7501
Cpi,Cpv
 0.4749,-0.2570
 0.2486,-0.2612
 0.1333,-0.2690
 0.0215,-0.2794
-0.0839,-0.2923
-0.1904,-0.3081
-0.3015,-0.3272
-0.4211,-0.3505
-0.5546,-0.3796
-0.7099,-0.4172
-0.8998,-0.4698
-1.1604,-0.5606
-1.5080,-0.6436
-2.7029,-0.6215
-3.9783,-0.5995
-4.3583,-0.5889
-3.3108,-0.7236
-2.1513,-0.6346
-1.7039,-0.5927
-1.4798,-0.5599
-1.3438,-0.5364
-1.2509,-0.5175
-1.1836,-0.5019
-1.1329,-0.4883
-1.0938,-0.4763
-1.0634,-0.4656
-1.0399,-0.4562
-1.0292,-0.4504
-1.0155,-0.4402
-0.9969,-0.4246
-0.9768,-0.4053
-0.9551,-0.3824
-0.9318,-0.3559
-0.9065,-0.3256
-0.8791,-0.2913
-0.8494,-0.2529
-0.8171,-0.2099
-0.7819,-0.1620
-0.7436,-0.1088
-0.7017,-0.0497
-0.6557, 0.0158
-0.6050, 0.0888
-0.5484, 0.1699
-0.4845, 0.2611
-0.4108, 0.3626
-0.3239, 0.4778
-0.2180, 0.6045
-0.0848, 0.7437
 0.0881, 0.8809
 0.3148, 0.9848
 0.5979, 0.9673
 0.8822, 0.6666
 0.9982,-0.0467
 0.8044,-0.9654
 0.4441,-1.5820
 0.1461,-1.7501
-0.0330,-1.6851
-0.1246,-1.5321
-0.1637,-1.3675
-0.1729,-1.2244
-0.1652,-1.1176
-0.1478,-1.0392
-0.1247,-0.9104
-0.0983,-0.7019
-0.0698,-0.6184
-0.0402,-0.5480
-0.0100,-0.4811
 0.0206,-0.4167
 0.0514,-0.3554
 0.0821,-0.2971
 0.1127,-0.2418
 0.1431,-0.1890
 0.1733,-0.1385
 0.2033,-0.0899
 0.2330,-0.0431
 0.2625, 0.0024
 0.2916, 0.0468
 0.3193, 0.0898
 0.3465, 0.1332
 0.3782, 0.1812
 0.4119, 0.2328
 0.4481, 0.2876
 0.4872, 0.3438
 0.5301, 0.3965
 0.5784, 0.4372
 0.6353, 0.4576
 0.7064, 0.4597
 0.8185, 0.4646
 0.9451, 0.4661
 0.9019, 0.4664
 0.7240, 0.4814
 0.6613, 0.4973
 0.6041, 0.4760
 0.5594, 0.4271
 0.5214, 0.3637
 0.4885, 0.2963
 0.4598, 0.2296
 0.4350, 0.1639
 0.4144, 0.0977
 0.3991, 0.0289
 0.3913,-0.0469
 0.3996,-0.1244
 0.4749,-0.2570


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.065,  0.425, -0.224,  0.782,  0.111, 0.0256,-1.2816
Cpi,Cpv
 0.4786,-0.2680
 0.2518,-0.2721
 0.1354,-0.2798
 0.0224,-0.2901
-0.0847,-0.3029
-0.1931,-0.3185
-0.3063,-0.3374
-0.4285,-0.3604
-0.5649,-0.3892
-0.7238,-0.4265
-0.9180,-0.4788
-1.1845,-0.5723
-1.5401,-0.6423
-2.7572,-0.6203
-4.0559,-0.5988
-4.4466,-0.5845
-3.3853,-0.6987
-2.2095,-0.6368
-1.7590,-0.6071
-1.5348,-0.5811
-1.4000,-0.5627
-1.3091,-0.5481
-1.2443,-0.5364
-1.1963,-0.5266
-1.1602,-0.5183
-1.1333,-0.5113
-1.1135,-0.5057
-1.1072,-0.5038
-1.0981,-0.4976
-1.0841,-0.4860
-1.0688,-0.4707
-1.0522,-0.4520
-1.0342,-0.4297
-1.0146,-0.4038
-0.9933,-0.3740
-0.9700,-0.3401
-0.9446,-0.3018
-0.9169,-0.2587
-0.8867,-0.2105
-0.8537,-0.1566
-0.8176,-0.0963
-0.7778,-0.0287
-0.7334, 0.0473
-0.6833, 0.1334
-0.6253, 0.2309
-0.5561, 0.3437
-0.4698, 0.4710
-0.3572, 0.6182
-0.2031, 0.7757
 0.0150, 0.9261
 0.3185, 0.9999
 0.6859, 0.8541
 0.9643, 0.3364
 0.9536,-0.4377
 0.7054,-1.0311
 0.4347,-1.2666
 0.2399,-1.2816
 0.1195,-1.2015
 0.0507,-1.0929
 0.0148,-0.9819
-0.0005,-0.8792
-0.0026,-0.7902
 0.0040,-0.7171
 0.0163,-0.6575
 0.0326,-0.5997
 0.0518,-0.4389
 0.0729,-0.3784
 0.0955,-0.3282
 0.1191,-0.2791
 0.1436,-0.2303
 0.1686,-0.1827
 0.1940,-0.1365
 0.2196,-0.0917
 0.2455,-0.0483
 0.2715,-0.0060
 0.2975, 0.0352
 0.3235, 0.0756
 0.3485, 0.1147
 0.3731, 0.1541
 0.4022, 0.1984
 0.4336, 0.2463
 0.4674, 0.2985
 0.5043, 0.3543
 0.5450, 0.4107
 0.5912, 0.4594
 0.6459, 0.4899
 0.7145, 0.4950
 0.8233, 0.4993
 0.9466, 0.5007
 0.9045, 0.5011
 0.7311, 0.5173
 0.6696, 0.5254
 0.6133, 0.4922
 0.5692, 0.4331
 0.5313, 0.3641
 0.4984, 0.2951
 0.4695, 0.2284
 0.4444, 0.1630
 0.4232, 0.0969
 0.4072, 0.0278
 0.3985,-0.0489
 0.4057,-0.1267
 0.4786,-0.2680


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.067,  0.519, -0.222,  0.782,  0.164, 0.0261,-0.9041
Cpi,Cpv
 0.4827,-0.2768
 0.2554,-0.2809
 0.1381,-0.2885
 0.0238,-0.2986
-0.0849,-0.3113
-0.1951,-0.3266
-0.3104,-0.3451
-0.4350,-0.3678
-0.5743,-0.3960
-0.7367,-0.4325
-0.9352,-0.4835
-1.2075,-0.5738
-1.5708,-0.6465
-2.8096,-0.6246
-4.1309,-0.6035
-4.5322,-0.5872
-3.4579,-0.6771
-2.2663,-0.6397
-1.8129,-0.6218
-1.5888,-0.6024
-1.4555,-0.5890
-1.3667,-0.5788
-1.3043,-0.5710
-1.2592,-0.5650
-1.2264,-0.5604
-1.2030,-0.5572
-1.1872,-0.5555
-1.1855,-0.5576
-1.1810,-0.5555
-1.1718,-0.5481
-1.1617,-0.5371
-1.1504,-0.5227
-1.1380,-0.5049
-1.1245,-0.4836
-1.1096,-0.4586
-1.0932,-0.4296
-1.0753,-0.3965
-1.0557,-0.3589
-1.0343,-0.3163
-1.0111,-0.2683
-0.9859,-0.2141
-0.9583,-0.1530
-0.9278,-0.0835
-0.8936,-0.0043
-0.8540, 0.0874
-0.8060, 0.1934
-0.7443, 0.3195
-0.6593, 0.4662
-0.5337, 0.6386
-0.3384, 0.8218
-0.0335, 0.9726
 0.3955, 0.9653
 0.8233, 0.6347
 0.9999, 0.0101
 0.8845,-0.5412
 0.6642,-0.8257
 0.4715,-0.9041
 0.3343,-0.8879
 0.2439,-0.8299
 0.1867,-0.7588
 0.1522,-0.6859
 0.1334,-0.6157
 0.1254,-0.5503
 0.1251,-0.4906
 0.1305,-0.4379
 0.1401,-0.3922
 0.1528,-0.3529
 0.1679,-0.2967
 0.1849,-0.2001
 0.2034,-0.1549
 0.2231,-0.1173
 0.2437,-0.0800
 0.2650,-0.0422
 0.2870,-0.0046
 0.3093, 0.0327
 0.3321, 0.0695
 0.3551, 0.1059
 0.3773, 0.1411
 0.3995, 0.1766
 0.4261, 0.2172
 0.4551, 0.2615
 0.4867, 0.3103
 0.5214, 0.3642
 0.5600, 0.4220
 0.6040, 0.4774
 0.6565, 0.5178
 0.7227, 0.5298
 0.8282, 0.5333
 0.9480, 0.5347
 0.9071, 0.5351
 0.7382, 0.5531
 0.6781, 0.5497
 0.6227, 0.5042
 0.5791, 0.4362
 0.5414, 0.3640
 0.5085, 0.2948
 0.4795, 0.2287
 0.4540, 0.1637
 0.4323, 0.0976
 0.4156, 0.0283
 0.4060,-0.0492
 0.4121,-0.1273
 0.4827,-0.2768


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.068,  0.613, -0.220,  0.780,  0.225, 0.0265,-0.6625
Cpi,Cpv
 0.4870,-0.2831
 0.2595,-0.2871
 0.1413,-0.2945
 0.0257,-0.3045
-0.0844,-0.3169
-0.1963,-0.3319
-0.3137,-0.3500
-0.4407,-0.3721
-0.5828,-0.3996
-0.7485,-0.4351
-0.9513,-0.4844
-1.2292,-0.5689
-1.6002,-0.6546
-2.8601,-0.6327
-4.2033,-0.6119
-4.6151,-0.5948
-3.5282,-0.6625
-2.3216,-0.6447
-1.8656,-0.6374
-1.6418,-0.6244
-1.5101,-0.6159
-1.4234,-0.6099
-1.3637,-0.6060
-1.3217,-0.6038
-1.2922,-0.6030
-1.2725,-0.6037
-1.2607,-0.6059
-1.2637,-0.6120
-1.2642,-0.6142
-1.2601,-0.6110
-1.2552,-0.6045
-1.2495,-0.5947
-1.2431,-0.5816
-1.2359,-0.5652
-1.2278,-0.5453
-1.2188,-0.5218
-1.2088,-0.4943
-1.1979,-0.4625
-1.1862,-0.4262
-1.1736,-0.3849
-1.1603,-0.3378
-1.1462,-0.2842
-1.1313,-0.2228
-1.1151,-0.1519
-1.0965,-0.0692
-1.0733, 0.0287
-1.0411, 0.1468
-0.9905, 0.2904
-0.9034, 0.4664
-0.7450, 0.6734
-0.4579, 0.8845
 0.0114, 0.9999
 0.5754, 0.8441
 0.9430, 0.3796
 0.9813,-0.1193
 0.8345,-0.4244
 0.6613,-0.5594
 0.5194,-0.5935
 0.4155,-0.5810
 0.3426,-0.5463
 0.2928,-0.5026
 0.2599,-0.4559
 0.2394,-0.4088
 0.2281,-0.3628
 0.2237,-0.3184
 0.2245,-0.2763
 0.2295,-0.2371
 0.2378,-0.2016
 0.2486,-0.1702
 0.2616,-0.1426
 0.2763,-0.0951
 0.2923,-0.0209
 0.3095, 0.0146
 0.3277, 0.0445
 0.3466, 0.0751
 0.3662, 0.1065
 0.3863, 0.1383
 0.4059, 0.1694
 0.4257, 0.2010
 0.4499, 0.2379
 0.4766, 0.2786
 0.5059, 0.3237
 0.5385, 0.3745
 0.5749, 0.4313
 0.6169, 0.4906
 0.6671, 0.5404
 0.7309, 0.5640
 0.8331, 0.5664
 0.9495, 0.5677
 0.9097, 0.5680
 0.7454, 0.5859
 0.6865, 0.5698
 0.6322, 0.5119
 0.5891, 0.4378
 0.5517, 0.3647
 0.5188, 0.2962
 0.4896, 0.2309
 0.4639, 0.1663
 0.4417, 0.1002
 0.4243, 0.0305
 0.4138,-0.0479
 0.4189,-0.1262
 0.4870,-0.2831


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.070,  0.707, -0.218,  0.777,  0.287, 0.0269,-0.6751
Cpi,Cpv
 0.4916,-0.2864
 0.2640,-0.2904
 0.1451,-0.2977
 0.0283,-0.3074
-0.0832,-0.3195
-0.1968,-0.3342
-0.3161,-0.3520
-0.4455,-0.3736
-0.5903,-0.4004
-0.7593,-0.4350
-0.9662,-0.4828
-1.2496,-0.5625
-1.6281,-0.6659
-2.9085,-0.6438
-4.2731,-0.6233
-4.6951,-0.6057
-3.5964,-0.6554
-2.3753,-0.6523
-1.9170,-0.6543
-1.6938,-0.6473
-1.5637,-0.6435
-1.4794,-0.6416
-1.4224,-0.6416
-1.3835,-0.6432
-1.3575,-0.6462
-1.3417,-0.6508
-1.3341,-0.6570
-1.3420,-0.6672
-1.3476,-0.6737
-1.3486,-0.6751
-1.3493,-0.6732
-1.3495,-0.6681
-1.3493,-0.6601
-1.3488,-0.6489
-1.3479,-0.6344
-1.3466,-0.6166
-1.3452,-0.5952
-1.3436,-0.5699
-1.3421,-0.5405
-1.3411,-0.5066
-1.3407,-0.4675
-1.3414,-0.4226
-1.3436,-0.3706
-1.3474,-0.3100
-1.3525,-0.2384
-1.3578,-0.1520
-1.3598,-0.0460
-1.3506, 0.0887
-1.3117, 0.2597
-1.2042, 0.4791
-0.9540, 0.7346
-0.4660, 0.9557
 0.2209, 0.9666
 0.7831, 0.6642
 0.9956, 0.2401
 0.9452,-0.0713
 0.8093,-0.2446
 0.6747,-0.3214
 0.5653,-0.3475
 0.4822,-0.3450
 0.4210,-0.3280
 0.3769,-0.3031
 0.3459,-0.2741
 0.3250,-0.2431
 0.3120,-0.2111
 0.3051,-0.1789
 0.3031,-0.1468
 0.3050,-0.1154
 0.3102,-0.0851
 0.3180,-0.0567
 0.3279,-0.0309
 0.3397,-0.0082
 0.3530, 0.0118
 0.3676, 0.0753
 0.3832, 0.1215
 0.3998, 0.1488
 0.4171, 0.1747
 0.4342, 0.2007
 0.4516, 0.2280
 0.4735, 0.2610
 0.4979, 0.2979
 0.5251, 0.3394
 0.5555, 0.3867
 0.5899, 0.4410
 0.6297, 0.5015
 0.6778, 0.5588
 0.7392, 0.5932
 0.8380, 0.5973
 0.9510, 0.5984
 0.9124, 0.5988
 0.7527, 0.6145
 0.6951, 0.5856
 0.6418, 0.5172
 0.5992, 0.4399
 0.5621, 0.3673
 0.5293, 0.2999
 0.5000, 0.2353
 0.4739, 0.1710
 0.4513, 0.1048
 0.4333, 0.0347
 0.4220,-0.0445
 0.4259,-0.1232
 0.4916,-0.2864


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.071,  0.803, -0.216,  0.775,  0.349, 0.0272,-0.7440
Cpi,Cpv
 0.4965,-0.2867
 0.2689,-0.2906
 0.1493,-0.2978
 0.0315,-0.3073
-0.0814,-0.3192
-0.1966,-0.3336
-0.3178,-0.3510
-0.4494,-0.3722
-0.5969,-0.3985
-0.7691,-0.4324
-0.9800,-0.4792
-1.2688,-0.5561
-1.6545,-0.6828
-2.9548,-0.6606
-4.3401,-0.6403
-4.7723,-0.6224
-3.6622,-0.6585
-2.4274,-0.6647
-1.9671,-0.6742
-1.7446,-0.6726
-1.6163,-0.6731
-1.5344,-0.6751
-1.4804,-0.6789
-1.4447,-0.6842
-1.4223,-0.6911
-1.4104,-0.6995
-1.4072,-0.7098
-1.4202,-0.7242
-1.4310,-0.7351
-1.4375,-0.7411
-1.4438,-0.7440
-1.4501,-0.7440
-1.4565,-0.7411
-1.4630,-0.7355
-1.4696,-0.7268
-1.4766,-0.7152
-1.4841,-0.7003
-1.4924,-0.6821
-1.5020,-0.6603
-1.5132,-0.6346
-1.5269,-0.6045
-1.5437,-0.5695
-1.5645,-0.5285
-1.5903,-0.4801
-1.6218,-0.4220
-1.6590,-0.3506
-1.7002,-0.2604
-1.7390,-0.1418
-1.7581, 0.0170
-1.7154, 0.2357
-1.5213, 0.5206
-1.0360, 0.8303
-0.2399, 0.9989
 0.5203, 0.8642
 0.9274, 0.5346
 0.9962, 0.2358
 0.9151, 0.0401
 0.7999,-0.0707
 0.6932,-0.1286
 0.6055,-0.1542
 0.5368,-0.1609
 0.4842,-0.1559
 0.4448,-0.1437
 0.4159,-0.1269
 0.3954,-0.1070
 0.3816,-0.0851
 0.3734,-0.0618
 0.3696,-0.0376
 0.3695,-0.0129
 0.3725, 0.0120
 0.3781, 0.0365
 0.3859, 0.0600
 0.3955, 0.0814
 0.4067, 0.1003
 0.4192, 0.1170
 0.4328, 0.1507
 0.4475, 0.2112
 0.4621, 0.2376
 0.4773, 0.2596
 0.4969, 0.2876
 0.5191, 0.3201
 0.5442, 0.3576
 0.5725, 0.4010
 0.6048, 0.4519
 0.6426, 0.5113
 0.6885, 0.5740
 0.7475, 0.6194
 0.8430, 0.6282
 0.9524, 0.6291
 0.9151, 0.6295
 0.7600, 0.6409
 0.7037, 0.5980
 0.6514, 0.5212
 0.6095, 0.4431
 0.5727, 0.3719
 0.5400, 0.3057
 0.5106, 0.2418
 0.4843, 0.1778
 0.4612, 0.1115
 0.4426, 0.0411
 0.4304,-0.0390
 0.4333,-0.1181
 0.4965,-0.2867


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.072,  0.911, -0.215,  0.772,  0.408, 0.0275,-0.8311
Cpi,Cpv
 0.5017,-0.2805
 0.2743,-0.2843
 0.1541,-0.2913
 0.0353,-0.3008
-0.0789,-0.3125
-0.1956,-0.3268
-0.3187,-0.3441
-0.4524,-0.3652
-0.6025,-0.3916
