xflr5 v6.58

NACA 2412 - 15
Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.019, -0.362, -0.197,  0.786,  0.020, 0.0129,-5.8893
Cpi,Cpv
 0.4267, 0.2070
 0.2362, 0.1787
 0.1550, 0.1311
 0.0853, 0.0806
 0.0261, 0.0310
-0.0284,-0.0164
-0.0807,-0.0611
-0.1329,-0.1032
-0.1872,-0.1441
-0.2463,-0.2042
-0.3145,-0.4072
-0.4033,-0.7441
-0.5167,-0.7444
-0.8892,-0.7342
-1.2048,-0.8283
-1.2988,-0.9846
-1.0423,-0.8646
-0.6701,-0.6074
-0.5096,-0.4754
-0.4221,-0.4000
-0.3628,-0.3467
-0.3170,-0.3045
-0.2790,-0.2688
-0.2456,-0.2370
-0.2151,-0.2076
-0.1864,-0.1799
-0.1586,-0.1534
-0.1354,-0.1298
-0.1076,-0.1021
-0.0744,-0.0693
-0.0377,-0.0331
 0.0024, 0.0067
 0.0461, 0.0501
 0.0936, 0.0972
 0.1449, 0.1483
 0.2004, 0.2033
 0.2600, 0.2627
 0.3241, 0.3264
 0.3927, 0.3946
 0.4659, 0.4673
 0.5434, 0.5445
 0.6251, 0.6254
 0.7097, 0.7099
 0.7955, 0.7949
 0.8784, 0.8777
 0.9504, 0.9494
 0.9956, 0.9952
 0.9822, 0.9834
 0.8455, 0.8518
 0.4587, 0.4758
-0.3991,-0.3549
-1.9659,-1.8704
-4.0618,-3.8815
-5.8414,-5.5551
-6.2759,-5.8893
-5.7164,-5.2623
-4.8888,-4.9780
-4.1174,-4.7120
-3.4780,-3.4329
-2.9637,-2.8300
-2.5500,-2.4469
-2.2134,-2.1370
-1.9355,-1.8760
-1.7024,-1.6538
-1.5040,-1.4628
-1.3327,-1.2969
-1.1830,-1.1511
-1.0507,-1.0219
-0.9327,-0.9061
-0.8265,-0.8017
-0.7301,-0.7067
-0.6423,-0.6199
-0.5616,-0.5400
-0.4874,-0.4663
-0.4187,-0.3978
-0.3551,-0.3341
-0.2961,-0.2746
-0.2436,-0.2193
-0.1957,-0.1667
-0.1433,-0.1140
-0.0908,-0.0629
-0.0377,-0.0142
 0.0163, 0.0311
 0.0724, 0.0718
 0.1325, 0.1065
 0.1997, 0.1343
 0.2846, 0.1545
 0.3991, 0.1638
 0.6690, 0.1647
 0.4872, 0.1702
 0.3348, 0.1885
 0.2806, 0.1953
 0.2453, 0.1971
 0.2235, 0.1961
 0.2097, 0.1940
 0.2021, 0.1919
 0.1997, 0.1906
 0.2023, 0.1908
 0.2103, 0.1925
 0.2252, 0.1958
 0.2507, 0.2003
 0.2922, 0.2052
 0.4267, 0.2070


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.016, -0.253, -0.202,  0.788,  0.024, 0.0139,-5.0810
Cpi,Cpv
 0.4259, 0.2121
 0.2328, 0.1849
 0.1499, 0.1378
 0.0782, 0.0862
 0.0169, 0.0347
-0.0398,-0.0149
-0.0944,-0.0620
-0.1491,-0.1065
-0.2061,-0.1525
-0.2682,-0.2340
-0.3398,-0.4717
-0.4329,-0.7675
-0.5515,-0.7663
-0.9364,-0.7545
-1.2614,-0.8492
-1.3592,-1.0119
-1.0973,-0.8953
-0.7172,-0.6396
-0.5554,-0.5100
-0.4685,-0.4368
-0.4103,-0.3856
-0.3662,-0.3456
