xflr5 v6.58

NACA 2412 - 03
Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.044, -0.969, -0.077,  1.000,  0.012,-0.0013,-8.6666
Cpi,Cpv
 0.0161, 0.0144
 0.0437, 0.0302
 0.0742, 0.0447
 0.1087, 0.0576
 0.1490, 0.0689
 0.1998, 0.0782
 0.2641, 0.0853
 0.4315, 0.0890


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.020, -0.950, -0.087,  0.988,  0.016, 0.0018,-8.0204
Cpi,Cpv
 0.4281, 0.1458
 0.2693, 0.0883
 0.2116, 0.0524
 0.1681, 0.0483
 0.1358, 0.0427
 0.1097, 0.0352
 0.0880, 0.0255
 0.0694, 0.0135
 0.0530,-0.0000
 0.0380,-0.0141
 0.0236,-0.0288
 0.0078,-0.0449
-0.0101,-0.0636
-0.0620,-0.1018
-0.1027,-0.1190
-0.1099,-0.1213
-0.0768,-0.1072
-0.0294,-0.0722
-0.0003,-0.0437
 0.0173,-0.0258
 0.0322,-0.0104
 0.0462, 0.0039
 0.0603, 0.0182
 0.0748, 0.0329
 0.0903, 0.0483
 0.1067, 0.0646
 0.1244, 0.0815
 0.1404, 0.0977
 0.1613, 0.1186
 0.1879, 0.1447
 0.2184, 0.1749
 0.2528, 0.2090
 0.2912, 0.2471
 0.3336, 0.2893
 0.3799, 0.3355
 0.4304, 0.3859
 0.4848, 0.4404
 0.5432, 0.4991
 0.6053, 0.5618
 0.6706, 0.6283
 0.7384, 0.6977
 0.8071, 0.7694
 0.8741, 0.8404
 0.9351, 0.9080
 0.9819, 0.9644
 0.9998, 0.9977
 0.9617, 0.9838
 0.8160, 0.8776
 0.4643, 0.5908
-0.2756,-0.0379
-1.6976,-1.2778
-4.0549,-3.3621
-6.9386,-5.9481
-9.1214,-7.8961
-9.3222,-8.0204
-8.2362,-7.2216
-6.9069,-6.9387
-5.7435,-5.6574
-4.8135,-4.3571
-4.0845,-3.6828
-3.5101,-3.1892
-3.0511,-2.7900
-2.6780,-2.4598
-2.3698,-2.1834
-2.1110,-1.9493
-1.8907,-1.7485
-1.7006,-1.5743
-1.5348,-1.4217
-1.3888,-1.2868
-1.2591,-1.1665
-1.1431,-1.0586
-1.0386,-0.9613
-0.9443,-0.8731
-0.8587,-0.7930
-0.7809,-0.7200
-0.7104,-0.6536
-0.6466,-0.5931
-0.5919,-0.5388
-0.5444,-0.4889
-0.4926,-0.4390
-0.4422,-0.3906
-0.3933,-0.3438
-0.3457,-0.2986
-0.2991,-0.2550
-0.2530,-0.2126
-0.2063,-0.1715
-0.1551,-0.1313
-0.1011,-0.0924
 0.0292,-0.0652
-0.0535,-0.0652
-0.0663,-0.0515
-0.0577,-0.0348
-0.0423,-0.0165
-0.0234, 0.0028
-0.0019, 0.0226
 0.0218, 0.0425
 0.0480, 0.0621
 0.0771, 0.0811
 0.1103, 0.0989
 0.1493, 0.1151
 0.1988, 0.1291
 0.2620, 0.1401
 0.4281, 0.1458


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.018, -0.832, -0.091,  0.978,  0.018, 0.0034,-6.9412
Cpi,Cpv
 0.4251, 0.1702
 0.2633, 0.1307
 0.2038, 0.0413
 0.1583, 0.0221
 0.1240, 0.0160
 0.0961, 0.0085
 0.0725,-0.0006
 0.0520,-0.0116
 0.0337,-0.0245
 0.0168,-0.0389
 0.0002,-0.0545
-0.0178,-0.0718
-0.0381,-0.0922
-0.0935,-0.1327
-0.1359,-0.1504
-0.1437,-0.1533
-0.1100,-0.1396
-0.0624,-0.1053
-0.0345,-0.0784
-0.0186,-0.0622
-0.0055,-0.0486
 0.0066,-0.0362
 0.0187,-0.0239
 0.0312,-0.0113
 0.0445, 0.0020
 0.0587, 0.0160
 0.0740, 0.0305
 0.0874, 0.0442
 0.1059, 0.0625
 0.1300, 0.0862
 0.1582, 0.1140
 0.1905, 0.1459
 0.2268, 0.1818
 0.2672, 0.2218
 0.3119, 0.2662
 0.3609, 0.3149
 0.4143, 0.3681
 0.4721, 0.4260
 0.5342, 0.4884
 0.6005, 0.5554
 0.6704, 0.6263
 0.7431, 0.7012
 0.8166, 0.7776
 0.8878, 0.8541
 0.9503, 0.9243
 0.9927, 0.9794
 0.9927, 0.9996
 0.9075, 0.9479
 0.6536, 0.7499
 0.0723, 0.2648
-1.1011,-0.7486
-3.1190,-2.5256
-5.6802,-4.8201
-7.7215,-6.6558
-8.0548,-6.9412
-7.2158,-6.1996
-6.1128,-5.8960
-5.1230,-5.3236
-4.3203,-3.9593
-3.6848,-3.3137
-3.1801,-2.8821
-2.7743,-2.5335
-2.4427,-2.2424
-2.1673,-1.9967
-1.9351,-1.7872
-1.7365,-1.6066
-1.5646,-1.4493
-1.4141,-1.3108
-1.2812,-1.1878
-1.1627,-1.0779
-1.0563,-0.9790
-0.9604,-0.8895
-0.8735,-0.8082
-0.7945,-0.7341
-0.7226,-0.6665
-0.6573,-0.6049
-0.5981,-0.5488
-0.5475,-0.4987
-0.5037,-0.4528
-0.4554,-0.4062
-0.4083,-0.3609
-0.3624,-0.3168
-0.3176,-0.2740
-0.2737,-0.2324
-0.2301,-0.1916
-0.1857,-0.1515
-0.1368,-0.1115
-0.0850,-0.0718
 0.0427,-0.0423
-0.0392,-0.0447
-0.0531,-0.0340
-0.0458,-0.0194
-0.0318,-0.0024
-0.0143, 0.0162
 0.0057, 0.0357
 0.0281, 0.0559
 0.0528, 0.0764
 0.0806, 0.0966
 0.1124, 0.1162
 0.1501, 0.1345
 0.1983, 0.1506
 0.2604, 0.1635
 0.4251, 0.1702


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.016, -0.729, -0.091,  0.956,  0.019, 0.0039,-5.9637
Cpi,Cpv
 0.4225, 0.1825
 0.2578, 0.1617
 0.1963, 0.1157
 0.1489, 0.0370
 0.1128,-0.0065
 0.0830,-0.0138
 0.0575,-0.0222
 0.0351,-0.0320
 0.0149,-0.0437
-0.0041,-0.0575
-0.0228,-0.0733
-0.0431,-0.0917
-0.0658,-0.1137
-0.1249,-0.1565
-0.1689,-0.1746
-0.1774,-0.1782
-0.1430,-0.1651
-0.0952,-0.1322
-0.0687,-0.1073
-0.0545,-0.0930
-0.0433,-0.0815
-0.0332,-0.0712
-0.0232,-0.0611
-0.0129,-0.0507
-0.0018,-0.0398
 0.0100,-0.0282
 0.0229,-0.0162
 0.0334,-0.0053
 0.0492, 0.0104
 0.0707, 0.0315
 0.0964, 0.0567
 0.1261, 0.0860
 0.1600, 0.1194
 0.1982, 0.1571
 0.2407, 0.1992
 0.2878, 0.2458
 0.3395, 0.2972
 0.3961, 0.3535
 0.4575, 0.4149
 0.5239, 0.4813
 0.5949, 0.5530
 0.6701, 0.6292
 0.7485, 0.7098
 0.8276, 0.7919
 0.9032, 0.8733
 0.9662, 0.9451
 0.9994, 0.9934
 0.9679, 0.9870
 0.8020, 0.8646
 0.3653, 0.5023
-0.5778,-0.3122
-2.2765,-1.8178
-4.5267,-3.8434
-6.4208,-5.5654
-6.8653,-5.9637
-6.2504,-5.3640
-5.3566,-5.0466
-4.5288,-4.8977
-3.8458,-3.5789
-3.2987,-2.9795
-2.8603,-2.6048
-2.5051,-2.3007
-2.2130,-2.0443
-1.9692,-1.8261
-1.7625,-1.6389
-1.5850,-1.4766
-1.4306,-1.3346
-1.2950,-1.2090
-1.1746,-1.0972
-1.0670,-0.9968
-0.9702,-0.9062
-0.8825,-0.8239
-0.8029,-0.7490
-0.7303,-0.6806
-0.6641,-0.6181
-0.6039,-0.5610
-0.5494,-0.5091
-0.5028,-0.4628
-0.4625,-0.4206
-0.4177,-0.3774
-0.3739,-0.3350
-0.3310,-0.2937
-0.2891,-0.2533
-0.2478,-0.2138
-0.2066,-0.1748
-0.1646,-0.1361
-0.1179,-0.0969
-0.0683,-0.0571
 0.0568,-0.0256
-0.0243,-0.0303
-0.0393,-0.0228
-0.0333,-0.0104
-0.0208, 0.0050
-0.0047, 0.0222
 0.0140, 0.0409
 0.0349, 0.0607
 0.0583, 0.0811
 0.0847, 0.1019
 0.1151, 0.1225
 0.1514, 0.1423
 0.1983, 0.1602
 0.2592, 0.1748
 0.4225, 0.1825


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.013, -0.637, -0.089,  0.932,  0.024, 0.0039,-5.1826
Cpi,Cpv
 0.4202, 0.1974
 0.2526, 0.1768
 0.1894, 0.1408
 0.1400, 0.1045
 0.1020, 0.0378
 0.0703,-0.0333
 0.0429,-0.0414
 0.0186,-0.0502
-0.0036,-0.0605
-0.0246,-0.0727
-0.0454,-0.0874
-0.0680,-0.1056
-0.0932,-0.1289
-0.1560,-0.1736
-0.2017,-0.1921
-0.2107,-0.1963
-0.1758,-0.1842
-0.1278,-0.1532
-0.1028,-0.1307
-0.0904,-0.1186
-0.0811,-0.1093
-0.0731,-0.1013
-0.0653,-0.0934
-0.0573,-0.0854
-0.0486,-0.0769
-0.0393,-0.0679
-0.0291,-0.0584
-0.0215,-0.0503
-0.0087,-0.0374
 0.0101,-0.0191
 0.0329, 0.0034
 0.0599, 0.0300
 0.0911, 0.0607
 0.1266, 0.0958
 0.1665, 0.1354
 0.2112, 0.1796
 0.2607, 0.2288
 0.3154, 0.2831
 0.3754, 0.3428
 0.4408, 0.4081
 0.5118, 0.4793
 0.5883, 0.5559
 0.6697, 0.6386
 0.7548, 0.7249
 0.8405, 0.8141
 0.9206, 0.8990
 0.9819, 0.9695
 0.9971, 0.9999
 0.9092, 0.9391
 0.6033, 0.6806
-0.1286, 0.0317
-1.5286,-1.2398
-3.4794,-3.0404
-5.2210,-4.6644
-5.7551,-5.1826
-5.3412,-4.7917
-4.6392,-4.3453
-3.9618,-4.1448
-3.3907,-3.3359
-2.9267,-2.6919
-2.5509,-2.3568
-2.2438,-2.0920
-1.9894,-1.8671
-1.7757,-1.6737
-1.5935,-1.5064
-1.4362,-1.3604
-1.2988,-1.2320
-1.1774,-1.1180
-1.0694,-1.0160
-0.9723,-0.9240
-0.8847,-0.8407
-0.8051,-0.7649
-0.7326,-0.6957
-0.6663,-0.6324
-0.6057,-0.5744
-0.5505,-0.5214
-0.5004,-0.4732
-0.4578,-0.4307
-0.4211,-0.3923
-0.3797,-0.3522
-0.3391,-0.3127
-0.2992,-0.2739
-0.2600,-0.2358
-0.2214,-0.1983
-0.1826,-0.1610
-0.1430,-0.1233
-0.0985,-0.0840
-0.0511,-0.0426
 0.0713,-0.0056
-0.0089,-0.0152
-0.0249,-0.0131
-0.0203,-0.0038
-0.0091, 0.0092
 0.0055, 0.0248
 0.0228, 0.0423
 0.0423, 0.0615
 0.0643, 0.0820
 0.0893, 0.1036
 0.1184, 0.1260
 0.1533, 0.1484
 0.1988, 0.1697
 0.2584, 0.1879
 0.4202, 0.1974


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.012, -0.530, -0.089,  0.914,  0.027, 0.0043,-4.2921
Cpi,Cpv
 0.4182, 0.2013
 0.2480, 0.1782
 0.1829, 0.1398
 0.1316, 0.1082
 0.0917, 0.0736
 0.0581,-0.0063
 0.0289,-0.0681
 0.0026,-0.0765
-0.0216,-0.0855
-0.0447,-0.0962
-0.0677,-0.1092
-0.0926,-0.1260
-0.1203,-0.1495
-0.1868,-0.1961
-0.2341,-0.2149
-0.2438,-0.2199
-0.2083,-0.2087
-0.1603,-0.1796
-0.1367,-0.1595
-0.1262,-0.1496
-0.1190,-0.1426
-0.1131,-0.1368
-0.1076,-0.1314
-0.1020,-0.1258
-0.0958,-0.1198
-0.0892,-0.1135
-0.0817,-0.1069
-0.0772,-0.1017
-0.0676,-0.0920
-0.0519,-0.0767
-0.0321,-0.0572
-0.0082,-0.0337
 0.0200,-0.0060
 0.0524, 0.0260
 0.0894, 0.0626
 0.1312, 0.1039
 0.1780, 0.1502
 0.2301, 0.2019
 0.2878, 0.2592
 0.3515, 0.3225
 0.4214, 0.3921
 0.4977, 0.4686
 0.5805, 0.5514
 0.6693, 0.6414
 0.7624, 0.7357
 0.8558, 0.8328
 0.9402, 0.9226
 0.9950, 0.9881
 0.9752, 0.9873
 0.7857, 0.8328
 0.2461, 0.3539
-0.8762,-0.6681
-2.5396,-2.2152
-4.1234,-3.6994
-4.7254,-4.2921
-4.4892,-4.0757
-3.9615,-3.6251
-3.4226,-3.3891
-2.9555,-3.2218
-2.5692,-2.3893
-2.2523,-2.0760
-1.9907,-1.8560
-1.7722,-1.6670
-1.5871,-1.5013
-1.4284,-1.3561
-1.2904,-1.2282
-1.1693,-1.1149
-1.0617,-1.0136
-0.9655,-0.9225
-0.8787,-0.8400
-0.8000,-0.7649
-0.7282,-0.6963
-0.6626,-0.6335
-0.6025,-0.5758
-0.5474,-0.5228
-0.4971,-0.4744
-0.4514,-0.4303
-0.4127,-0.3916
-0.3794,-0.3567
-0.3414,-0.3198
-0.3039,-0.2833
-0.2670,-0.2473
-0.2306,-0.2118
-0.1945,-0.1767
-0.1582,-0.1416
-0.1209,-0.1058
-0.0787,-0.0680
-0.0334,-0.0274
 0.0862, 0.0111
 0.0069,-0.0007
-0.0100,-0.0014
-0.0067, 0.0058
 0.0030, 0.0171
 0.0163, 0.0310
 0.0321, 0.0471
 0.0502, 0.0649
 0.0708, 0.0843
 0.0944, 0.1052
 0.1221, 0.1272
 0.1557, 0.1498
 0.1997, 0.1719
 0.2581, 0.1913
 0.4182, 0.2013


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.010, -0.422, -0.088,  0.899,  0.036, 0.0047,-3.4758
Cpi,Cpv
 0.4167, 0.2067
 0.2437, 0.1814
 0.1768, 0.1398
 0.1237, 0.1061
 0.0819, 0.0791
 0.0464, 0.0436
 0.0153,-0.0778
-0.0129,-0.1038
-0.0392,-0.1120
-0.0644,-0.1211
-0.0895,-0.1324
-0.1167,-0.1470
-0.1470,-0.1694
-0.2172,-0.2172
-0.2662,-0.2363
-0.2766,-0.2421
-0.2405,-0.2320
-0.1925,-0.2052
-0.1704,-0.1876
-0.1619,-0.1801
-0.1568,-0.1754
-0.1532,-0.1720
-0.1501,-0.1690
-0.1469,-0.1660
-0.1434,-0.1627
-0.1395,-0.1591
-0.1350,-0.1555
-0.1338,-0.1535
-0.1275,-0.1469
-0.1151,-0.1348
-0.0986,-0.1187
-0.0780,-0.0984
-0.0532,-0.0740
-0.0241,-0.0454
 0.0095,-0.0122
 0.0479, 0.0258
 0.0913, 0.0688
 0.1402, 0.1173
 0.1950, 0.1715
 0.2559, 0.2320
 0.3236, 0.2993
 0.3984, 0.3739
 0.4809, 0.4563
 0.5713, 0.5467
 0.6689, 0.6453
 0.7719, 0.7497
 0.8743, 0.8557
 0.9616, 0.9492
 0.9998, 0.9996
 0.9125, 0.9348
 0.5459, 0.6111
-0.3199,-0.1870
-1.7085,-1.4868
-3.1295,-2.8394
-3.7777,-3.4758
-3.6957,-3.4223
-3.3244,-3.0821
-2.9118,-2.7807
-2.5407,-2.6145
-2.2267,-2.3457
-1.9650,-1.8226
-1.7462,-1.6249
-1.5615,-1.4700
-1.4037,-1.3325
-1.2672,-1.2091
-1.1478,-1.0988
-1.0422,-0.9999
-0.9479,-0.9108
-0.8631,-0.8301
-0.7862,-0.7566
-0.7161,-0.6894
-0.6520,-0.6278
-0.5931,-0.5710
-0.5390,-0.5188
-0.4893,-0.4708
-0.4437,-0.4267
-0.4023,-0.3866
-0.3674,-0.3517
-0.3375,-0.3205
-0.3028,-0.2868
-0.2685,-0.2532
-0.2344,-0.2200
-0.2007,-0.1871
-0.1672,-0.1544
-0.1333,-0.1214
-0.0983,-0.0875
-0.0584,-0.0510
-0.0152,-0.0108
 0.1016, 0.0308
 0.0233, 0.0156
 0.0053, 0.0114
 0.0074, 0.0163
 0.0157, 0.0256
 0.0276, 0.0379
 0.0420, 0.0524
 0.0587, 0.0688
 0.0779, 0.0870
 0.1001, 0.1070
 0.1264, 0.1288
 0.1586, 0.1518
 0.2012, 0.1749
 0.2583, 0.1960
 0.4167, 0.2067


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.009, -0.313, -0.088,  0.877,  0.047, 0.0050,-2.7818
Cpi,Cpv
 0.4154, 0.2093
 0.2399, 0.1819
 0.1713, 0.1367
 0.1162, 0.0986
 0.0726, 0.0677
 0.0353, 0.0436
 0.0022, 0.0093
-0.0280,-0.1291
-0.0562,-0.1392
-0.0835,-0.1481
-0.1109,-0.1584
-0.1405,-0.1717
-0.1733,-0.1923
-0.2473,-0.2404
-0.2980,-0.2596
-0.3090,-0.2661
-0.2724,-0.2569
-0.2243,-0.2321
-0.2040,-0.2168
-0.1974,-0.2116
-0.1945,-0.2091
-0.1933,-0.2081
-0.1926,-0.2076
-0.1920,-0.2071
-0.1913,-0.2066
-0.1903,-0.2059
-0.1888,-0.2053
-0.1912,-0.2066
-0.1884,-0.2034
-0.1794,-0.1947
-0.1664,-0.1820
-0.1494,-0.1653
-0.1284,-0.1446
-0.1030,-0.1196
-0.0732,-0.0901
-0.0387,-0.0560
 0.0010,-0.0168
 0.0460, 0.0279
 0.0970, 0.0784
 0.1543, 0.1353
 0.2186, 0.1991
 0.2906, 0.2707
 0.3711, 0.3510
 0.4608, 0.4402
 0.5603, 0.5404
 0.6691, 0.6490
 0.7843, 0.7667
 0.8971, 0.8823
 0.9831, 0.9759
 0.9835, 0.9903
 0.7702, 0.8049
 0.1394, 0.2197
-0.9869,-0.8435
-2.2405,-2.0466
-2.9131,-2.7091
-2.9614,-2.7818
-2.7286,-2.5750
-2.4302,-2.3066
-2.1469,-2.0913
-1.8997,-1.9511
-1.6892,-1.7868
-1.5105,-1.4050
-1.3576,-1.2709
-1.2255,-1.1612
-1.1102,-1.0610
-1.0085,-0.9687
-0.9178,-0.8844
-0.8362,-0.8075
-0.7623,-0.7372
-0.6950,-0.6727
-0.6333,-0.6133
-0.5765,-0.5585
-0.5241,-0.5079
-0.4758,-0.4611
-0.4313,-0.4179
-0.3905,-0.3783
-0.3533,-0.3422
-0.3220,-0.3109
-0.2954,-0.2832
-0.2640,-0.2526
-0.2327,-0.2220
-0.2015,-0.1916
-0.1705,-0.1612
-0.1395,-0.1309
-0.1080,-0.1001
-0.0753,-0.0682
-0.0376,-0.0334
 0.0034, 0.0059
 0.1174, 0.0498
 0.0401, 0.0318
 0.0212, 0.0246
 0.0220, 0.0275
 0.0289, 0.0350
 0.0394, 0.0457
 0.0524, 0.0585
 0.0677, 0.0734
 0.0855, 0.0902
 0.1063, 0.1091
 0.1312, 0.1300
 0.1620, 0.1527
 0.2031, 0.1762
 0.2589, 0.1983
 0.4154, 0.2093


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.008, -0.202, -0.088,  0.865,  0.070, 0.0055,-2.1677
Cpi,Cpv
 0.4145, 0.2118
 0.2366, 0.1835
 0.1662, 0.1365
 0.1093, 0.0953
 0.0638, 0.0606
 0.0246, 0.0323
-0.0104, 0.0025
-0.0425,-0.0803
-0.0728,-0.1672
-0.1022,-0.1761
-0.1318,-0.1855
-0.1638,-0.1975
-0.1992,-0.2158
-0.2771,-0.2632
-0.3293,-0.2823
-0.3410,-0.2895
-0.3038,-0.2815
-0.2559,-0.2591
-0.2372,-0.2463
-0.2328,-0.2434
-0.2321,-0.2434
-0.2333,-0.2448
-0.2352,-0.2468
-0.2373,-0.2491
-0.2394,-0.2514
-0.2414,-0.2538
-0.2432,-0.2564
-0.2492,-0.2610
-0.2501,-0.2614
-0.2448,-0.2564
-0.2356,-0.2474
-0.2225,-0.2345
-0.2054,-0.2177
-0.1842,-0.1967
-0.1585,-0.1714
-0.1283,-0.1415
-0.0931,-0.1066
-0.0525,-0.0664
-0.0061,-0.0204
 0.0467, 0.0320
 0.1066, 0.0914
 0.1744, 0.1588
 0.2512, 0.2351
 0.3381, 0.3219
 0.4365, 0.4197
 0.5474, 0.5312
 0.6704, 0.6542
 0.8014, 0.7874
 0.9250, 0.9144
 0.9985, 0.9963
 0.9190, 0.9332
 0.5013, 0.5472
-0.3759,-0.2902
-1.4573,-1.3295
-2.1325,-2.0024
-2.2873,-2.1677
-2.1749,-2.0790
-1.9782,-1.9006
-1.7744,-1.7152
-1.5884,-1.5541
-1.4254,-1.4289
-1.2839,-1.3312
-1.1608,-1.1778
-1.0530,-0.9895
-0.9577,-0.9041
-0.8727,-0.8324
-0.7961,-0.7652
-0.7267,-0.7018
-0.6634,-0.6425
-0.6052,-0.5873
-0.5515,-0.5359
-0.5018,-0.4881
-0.4558,-0.4436
-0.4131,-0.4023
-0.3737,-0.3639
-0.3374,-0.3287
-0.3042,-0.2965
-0.2766,-0.2689
-0.2533,-0.2446
-0.2250,-0.2172
-0.1967,-0.1895
-0.1684,-0.1618
-0.1400,-0.1340
-0.1115,-0.1061
-0.0824,-0.0776
-0.0519,-0.0477
-0.0164,-0.0146
 0.0224, 0.0236
 0.1336, 0.0698
 0.0573, 0.0490
 0.0375, 0.0389
 0.0370, 0.0399
 0.0427, 0.0458
 0.0518, 0.0548
 0.0634, 0.0660
 0.0773, 0.0793
 0.0937, 0.0947
 0.1131, 0.1123
 0.1365, 0.1321
 0.1659, 0.1542
 0.2055, 0.1777
 0.2600, 0.2006
 0.4145, 0.2118


Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.008, -0.089, -0.088,  0.852,  0.111, 0.0061,-1.6043
Cpi,Cpv
 0.4140, 0.2139
 0.2337, 0.1845
 0.1616, 0.1356
 0.1029, 0.0917
 0.0556, 0.0541
 0.0145, 0.0233
-0.0224,-0.0014
-0.0565,-0.0378
