xflr5 v6.58

NACA 2412 - 03
Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.032, -1.050, -0.088,  1.000,  0.012,-0.0001,-9.5246
Cpi,Cpv
 0.9617, 0.9834
 0.8160, 0.8763
 0.4643, 0.5880
-0.2756,-0.0438
-1.6976,-1.2892
-4.0549,-3.3831
-6.9386,-5.9823
-9.1214,-7.9468
-9.3222,-8.0906
-8.2362,-7.2723
-6.9069,-6.9743
-5.7435,-5.5520
-4.8135,-4.3508
-4.0845,-3.6958
-3.5101,-3.2010
-3.0511,-2.7993
-2.6780,-2.4673
-2.3698,-2.1897
-2.1110,-1.9547
-1.8907,-1.7532
-1.7006,-1.5785
-1.5348,-1.4254
-1.3888,-1.2901
-1.2591,-1.1694
-1.1431,-1.0612
-1.0386,-0.9636
-0.9443,-0.8752
-0.8587,-0.7948
-0.7809,-0.7216
-0.7104,-0.6550
-0.6466,-0.5943
-0.5919,-0.5401
-0.5444,-0.4903
-0.4926,-0.4403
-0.4422,-0.3918
-0.3933,-0.3448
-0.3457,-0.2994
-0.2991,-0.2554
-0.2530,-0.2126
-0.2063,-0.1708
-0.1551,-0.1296
-0.1011,-0.0894
 0.0292,-0.0606
-0.0535,-0.0616
-0.0663,-0.0486
-0.0577,-0.0323
-0.0423,-0.0140
-0.0234, 0.0056
-0.0019, 0.0259
 0.0218, 0.0465
 0.0480, 0.0670
 0.0771, 0.0870
 0.1103, 0.1059
 0.1493, 0.1232
 0.1988, 0.1383
 0.2620, 0.1502
 0.4281, 0.1564


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.017, -0.838, -0.090,  0.972,  0.018, 0.0032,-7.0152
Cpi,Cpv
 0.4251, 0.1764
 0.2633, 0.1441
 0.2038, 0.0707
 0.1583, 0.0243
 0.1240, 0.0179
 0.0961, 0.0103
 0.0725, 0.0011
 0.0520,-0.0100
 0.0337,-0.0229
 0.0168,-0.0371
 0.0002,-0.0526
-0.0178,-0.0699
-0.0381,-0.0902
-0.0935,-0.1312
-0.1359,-0.1494
-0.1437,-0.1524
-0.1100,-0.1383
-0.0624,-0.1035
-0.0345,-0.0765
-0.0186,-0.0602
-0.0055,-0.0467
 0.0066,-0.0342
 0.0187,-0.0219
 0.0312,-0.0093
 0.0445, 0.0040
 0.0587, 0.0180
 0.0740, 0.0326
 0.0874, 0.0462
 0.1059, 0.0646
 0.1300, 0.0883
 0.1582, 0.1162
 0.1905, 0.1480
 0.2268, 0.1840
 0.2672, 0.2241
 0.3119, 0.2685
 0.3609, 0.3172
 0.4143, 0.3705
 0.4721, 0.4283
 0.5342, 0.4907
 0.6005, 0.5577
 0.6704, 0.6286
 0.7431, 0.7034
 0.8166, 0.7797
 0.8878, 0.8560
 0.9503, 0.9258
 0.9927, 0.9802
 0.9927, 0.9995
 0.9075, 0.9461
 0.6536, 0.7451
 0.0723, 0.2548
-1.1011,-0.7676
-3.1190,-2.5584
-5.6802,-4.8695
-7.7215,-6.7203
-8.0548,-7.0152
-7.2158,-6.2715
-6.1128,-5.9592
-5.1230,-5.2474
-4.3203,-3.9479
-3.6848,-3.3314
-3.1801,-2.8989
-2.7743,-2.5472
-2.4427,-2.2538
-2.1673,-2.0064
-1.9351,-1.7957
-1.7365,-1.6141
-1.5646,-1.4560
-1.4141,-1.3168
-1.2812,-1.1933
-1.1627,-1.0829
-1.0563,-0.9835
-0.9604,-0.8936
-0.8735,-0.8120
-0.7945,-0.7376
-0.7226,-0.6697
-0.6573,-0.6079
-0.5981,-0.5516
-0.5475,-0.5014
-0.5037,-0.4556
-0.4554,-0.4090
-0.4083,-0.3635
-0.3624,-0.3193
-0.3176,-0.2764
-0.2737,-0.2344
-0.2301,-0.1934
-0.1857,-0.1528
-0.1368,-0.1120
-0.0850,-0.0713
 0.0427,-0.0403
-0.0392,-0.0437
-0.0531,-0.0339
-0.0458,-0.0196
-0.0318,-0.0027
-0.0143, 0.0159
 0.0057, 0.0357
 0.0281, 0.0563
 0.0528, 0.0774
 0.0806, 0.0984
 0.1124, 0.1189
 0.1501, 0.1382
 0.1983, 0.1553
 0.2604, 0.1691
 0.4251, 0.1764


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.015, -0.736, -0.090,  0.950,  0.019, 0.0036,-6.0403
Cpi,Cpv
 0.4225, 0.1870
 0.2578, 0.1678
 0.1963, 0.1293
 0.1489, 0.0713
 0.1128,-0.0036
 0.0830,-0.0112
 0.0575,-0.0198
 0.0351,-0.0297
 0.0149,-0.0414
-0.0041,-0.0551
-0.0228,-0.0709
-0.0431,-0.0892
-0.0658,-0.1112
-0.1249,-0.1543
-0.1689,-0.1730
-0.1774,-0.1767
-0.1430,-0.1632
-0.0952,-0.1298
-0.0687,-0.1048
-0.0545,-0.0905
-0.0433,-0.0790
-0.0332,-0.0686
-0.0232,-0.0585
-0.0129,-0.0481
-0.0018,-0.0371
 0.0100,-0.0256
 0.0229,-0.0135
 0.0334,-0.0025
 0.0492, 0.0131
 0.0707, 0.0343
 0.0964, 0.0595
 0.1261, 0.0889
 0.1600, 0.1223
 0.1982, 0.1601
 0.2407, 0.2022
 0.2878, 0.2489
 0.3395, 0.3003
 0.3961, 0.3567
 0.4575, 0.4181
 0.5239, 0.4845
 0.5949, 0.5562
 0.6701, 0.6322
 0.7485, 0.7127
 0.8276, 0.7947
 0.9032, 0.8756
 0.9662, 0.9469
 0.9994, 0.9941
 0.9679, 0.9859
 0.8020, 0.8603
 0.3653, 0.4924
-0.5778,-0.3318
-2.2765,-1.8523
-4.5267,-3.8958
-6.4208,-5.6333
-6.8653,-6.0403
-6.2504,-5.4456
-5.3566,-5.1140
-4.5288,-4.8326
-3.8458,-3.5609
-3.2987,-2.9973
-2.8603,-2.6225
-2.5051,-2.3155
-2.2130,-2.0567
-1.9692,-1.8368
-1.7625,-1.6482
-1.5850,-1.4849
-1.4306,-1.3420
-1.2950,-1.2158
-1.1746,-1.1033
-1.0670,-1.0024
-0.9702,-0.9113
-0.8825,-0.8286
-0.8029,-0.7533
-0.7303,-0.6846
-0.6641,-0.6218
-0.6039,-0.5645
-0.5494,-0.5123
-0.5028,-0.4660
-0.4625,-0.4238
-0.4177,-0.3805
-0.3739,-0.3380
-0.3310,-0.2965
-0.2891,-0.2560
-0.2478,-0.2163
-0.2066,-0.1771
-0.1646,-0.1380
-0.1179,-0.0981
-0.0683,-0.0573
 0.0568,-0.0241
-0.0243,-0.0299
-0.0393,-0.0235
-0.0333,-0.0115
-0.0208, 0.0036
-0.0047, 0.0209
 0.0140, 0.0397
 0.0349, 0.0597
 0.0583, 0.0806
 0.0847, 0.1020
 0.1151, 0.1235
 0.1514, 0.1442
 0.1983, 0.1631
 0.2592, 0.1788
 0.4225, 0.1870


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.012, -0.640, -0.088,  0.925,  0.023, 0.0036,-5.2176
Cpi,Cpv
 0.4202, 0.1989
 0.2526, 0.1773
 0.1894, 0.1407
 0.1400, 0.1109
 0.1020, 0.0704
 0.0703,-0.0318
 0.0429,-0.0401
 0.0186,-0.0492
-0.0036,-0.0596
-0.0246,-0.0718
-0.0454,-0.0865
-0.0680,-0.1047
-0.0932,-0.1278
-0.1560,-0.1730
-0.2017,-0.1921
-0.2107,-0.1964
-0.1758,-0.1838
-0.1278,-0.1522
-0.1028,-0.1295
-0.0904,-0.1174
-0.0811,-0.1081
-0.0731,-0.1000
-0.0653,-0.0921
-0.0573,-0.0841
-0.0486,-0.0755
-0.0393,-0.0665
-0.0291,-0.0570
-0.0215,-0.0489
-0.0087,-0.0360
 0.0101,-0.0176
 0.0329, 0.0049
 0.0599, 0.0315
 0.0911, 0.0623
 0.1266, 0.0974
 0.1665, 0.1369
 0.2112, 0.1812
 0.2607, 0.2304
 0.3154, 0.2847
 0.3754, 0.3445
 0.4408, 0.4098
 0.5118, 0.4810
 0.5883, 0.5576
 0.6697, 0.6402
 0.7548, 0.7265
 0.8405, 0.8155
 0.9206, 0.9002
 0.9819, 0.9702
 0.9971, 0.9999
 0.9092, 0.9377
 0.6033, 0.6766
-0.1286, 0.0234
-1.5286,-1.2553
-3.4794,-3.0643
-5.2210,-4.6961
-5.7551,-5.2176
-5.3412,-4.8292
-4.6392,-4.3762
-3.9618,-4.1684
-3.3907,-3.2541
-2.9267,-2.7001
-2.5509,-2.3700
-2.2438,-2.1026
-1.9894,-1.8751
-1.7757,-1.6801
-1.5935,-1.5117
-1.4362,-1.3650
-1.2988,-1.2359
-1.1774,-1.1214
-1.0694,-1.0190
-0.9723,-0.9267
-0.8847,-0.8431
-0.8051,-0.7671
-0.7326,-0.6977
-0.6663,-0.6342
-0.6057,-0.5760
-0.5505,-0.5229
-0.5004,-0.4746
-0.4578,-0.4322
-0.4211,-0.3938
-0.3797,-0.3536
-0.3391,-0.3141
-0.2992,-0.2752
-0.2600,-0.2371
-0.2214,-0.1996
-0.1826,-0.1622
-0.1430,-0.1243
-0.0985,-0.0848
-0.0511,-0.0429
 0.0713,-0.0048
-0.0089,-0.0152
-0.0249,-0.0136
-0.0203,-0.0046
-0.0091, 0.0083
 0.0055, 0.0238
 0.0228, 0.0413
 0.0423, 0.0605
 0.0643, 0.0811
 0.0893, 0.1030
 0.1184, 0.1256
 0.1533, 0.1485
 0.1988, 0.1703
 0.2584, 0.1891
 0.4202, 0.1989


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.011, -0.533, -0.088,  0.907,  0.027, 0.0041,-4.3216
Cpi,Cpv
 0.4182, 0.2028
 0.2480, 0.1786
 0.1829, 0.1385
 0.1316, 0.1066
 0.0917, 0.0783
 0.0581, 0.0279
 0.0289,-0.0666
 0.0026,-0.0754
-0.0216,-0.0848
-0.0447,-0.0956
-0.0677,-0.1086
-0.0926,-0.1253
-0.1203,-0.1487
-0.1868,-0.1958
-0.2341,-0.2152
-0.2438,-0.2203
-0.2083,-0.2086
-0.1603,-0.1788
-0.1367,-0.1584
-0.1262,-0.1485
-0.1190,-0.1414
-0.1131,-0.1356
-0.1076,-0.1301
-0.1020,-0.1245
-0.0958,-0.1185
-0.0892,-0.1122
-0.0817,-0.1055
-0.0772,-0.1004
-0.0676,-0.0906
-0.0519,-0.0753
-0.0321,-0.0558
-0.0082,-0.0322
 0.0200,-0.0045
 0.0524, 0.0276
 0.0894, 0.0641
 0.1312, 0.1055
 0.1780, 0.1518
 0.2301, 0.2035
 0.2878, 0.2609
 0.3515, 0.3242
 0.4214, 0.3939
 0.4977, 0.4703
 0.5805, 0.5531
 0.6693, 0.6431
 0.7624, 0.7373
 0.8558, 0.8342
 0.9402, 0.9237
 0.9950, 0.9886
 0.9752, 0.9866
 0.7857, 0.8301
 0.2461, 0.3476
-0.8762,-0.6806
-2.5396,-2.2352
-4.1234,-3.7262
-4.7254,-4.3216
-4.4892,-4.1073
-3.9615,-3.6551
-3.4226,-3.4111
-2.9555,-3.1622
-2.5692,-2.3865
-2.2523,-2.0873
-1.9907,-1.8652
-1.7722,-1.6741
-1.5871,-1.5070
-1.4284,-1.3609
-1.2904,-1.2323
-1.1693,-1.1184
-1.0617,-1.0166
-0.9655,-0.9251
-0.8787,-0.8423
-0.8000,-0.7670
-0.7282,-0.6982
-0.6626,-0.6352
-0.6025,-0.5773
-0.5474,-0.5242
-0.4971,-0.4757
-0.4514,-0.4315
-0.4127,-0.3928
-0.3794,-0.3580
-0.3414,-0.3211
-0.3039,-0.2845
-0.2670,-0.2485
-0.2306,-0.2130
-0.1945,-0.1778
-0.1582,-0.1426
-0.1209,-0.1067
-0.0787,-0.0687
-0.0334,-0.0275
 0.0862, 0.0123
 0.0069,-0.0004
-0.0100,-0.0019
-0.0067, 0.0051
 0.0030, 0.0162
 0.0163, 0.0301
 0.0321, 0.0461
 0.0502, 0.0639
 0.0708, 0.0834
 0.0944, 0.1044
 0.1221, 0.1268
 0.1557, 0.1499
 0.1997, 0.1725
 0.2581, 0.1925
 0.4182, 0.2028


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.010, -0.425, -0.088,  0.893,  0.035, 0.0045,-3.4924
Cpi,Cpv
 0.4167, 0.2077
 0.2437, 0.1816
 0.1768, 0.1387
 0.1237, 0.1038
 0.0819, 0.0757
 0.0464, 0.0451
 0.0153,-0.0448
-0.0129,-0.1031
-0.0392,-0.1117
-0.0644,-0.1210
-0.0895,-0.1323
-0.1167,-0.1469
-0.1470,-0.1692
-0.2172,-0.2175
-0.2662,-0.2372
-0.2766,-0.2431
-0.2405,-0.2325
-0.1925,-0.2049
-0.1704,-0.1870
-0.1619,-0.1794
-0.1568,-0.1747
-0.1532,-0.1713
-0.1501,-0.1682
-0.1469,-0.1652
-0.1434,-0.1619
-0.1395,-0.1583
-0.1350,-0.1546
-0.1338,-0.1526
-0.1275,-0.1460
-0.1151,-0.1339
-0.0986,-0.1178
-0.0780,-0.0975
-0.0532,-0.0731
-0.0241,-0.0444
 0.0095,-0.0112
 0.0479, 0.0268
 0.0913, 0.0699
 0.1402, 0.1183
 0.1950, 0.1726
 0.2559, 0.2332
 0.3236, 0.3005
 0.3984, 0.3750
 0.4809, 0.4575
 0.5713, 0.5479
 0.6689, 0.6465
 0.7719, 0.7508
 0.8743, 0.8566
 0.9616, 0.9498
 0.9998, 0.9996
 0.9125, 0.9338
 0.5459, 0.6080
-0.3199,-0.1936
-1.7085,-1.4979
-3.1295,-2.8545
-3.7777,-3.4924
-3.6957,-3.4391
-3.3244,-3.0995
-2.9118,-2.7952
-2.5407,-2.6237
-2.2267,-2.2930
-1.9650,-1.8278
-1.7462,-1.6335
-1.5615,-1.4763
-1.4037,-1.3370
-1.2672,-1.2126
-1.1478,-1.1016
-1.0422,-1.0022
-0.9479,-0.9127
-0.8631,-0.8317
-0.7862,-0.7581
-0.7161,-0.6907
-0.6520,-0.6289
-0.5931,-0.5721
-0.5390,-0.5197
-0.4893,-0.4716
-0.4437,-0.4275
-0.4023,-0.3874
-0.3674,-0.3525
-0.3375,-0.3213
-0.3028,-0.2876
-0.2685,-0.2540
-0.2344,-0.2208
-0.2007,-0.1878
-0.1672,-0.1551
-0.1333,-0.1220
-0.0983,-0.0880
-0.0584,-0.0514
-0.0152,-0.0109
 0.1016, 0.0317
 0.0233, 0.0158
 0.0053, 0.0110
 0.0074, 0.0158
 0.0157, 0.0250
 0.0276, 0.0372
 0.0420, 0.0517
 0.0587, 0.0681
 0.0779, 0.0864
 0.1001, 0.1065
 0.1264, 0.1284
 0.1586, 0.1517
 0.2012, 0.1752
 0.2583, 0.1967
 0.4167, 0.2077


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.009, -0.315, -0.087,  0.872,  0.046, 0.0049,-2.7914
Cpi,Cpv
 0.4154, 0.2100
 0.2399, 0.1821
 0.1713, 0.1362
 0.1162, 0.0971
 0.0726, 0.0649
 0.0353, 0.0391
 0.0022, 0.0092
-0.0280,-0.0949
-0.0562,-0.1388
-0.0835,-0.1482
-0.1109,-0.1587
-0.1405,-0.1721
-0.1733,-0.1927
-0.2473,-0.2413
-0.2980,-0.2611
-0.3090,-0.2677
-0.2724,-0.2580
-0.2243,-0.2323
-0.2040,-0.2166
-0.1974,-0.2112
-0.1945,-0.2087
-0.1933,-0.2076
-0.1926,-0.2070
-0.1920,-0.2066
-0.1913,-0.2060
-0.1903,-0.2053
-0.1888,-0.2047
-0.1912,-0.2060
-0.1884,-0.2028
-0.1794,-0.1941
-0.1664,-0.1814
-0.1494,-0.1647
-0.1284,-0.1439
-0.1030,-0.1189
-0.0732,-0.0894
-0.0387,-0.0552
 0.0010,-0.0160
 0.0460, 0.0287
 0.0970, 0.0792
 0.1543, 0.1361
 0.2186, 0.2000
 0.2906, 0.2716
 0.3711, 0.3519
 0.4608, 0.4411
 0.5603, 0.5413
 0.6691, 0.6499
 0.7843, 0.7675
 0.8971, 0.8830
 0.9831, 0.9762
 0.9835, 0.9901
 0.7702, 0.8033
 0.1394, 0.2161
-0.9869,-0.8501
-2.2405,-2.0559
-2.9131,-2.7192
-2.9614,-2.7914
-2.7286,-2.5842
-2.4302,-2.3158
-2.1469,-2.0993
-1.8997,-1.9557
-1.6892,-1.7478
-1.5105,-1.4117
-1.3576,-1.2771
-1.2255,-1.1656
-1.1102,-1.0641
-1.0085,-0.9710
-0.9178,-0.8862
-0.8362,-0.8089
-0.7623,-0.7384
-0.6950,-0.6737
-0.6333,-0.6141
-0.5765,-0.5593
-0.5241,-0.5086
-0.4758,-0.4617
-0.4313,-0.4185
-0.3905,-0.3788
-0.3533,-0.3427
-0.3220,-0.3114
-0.2954,-0.2837
-0.2640,-0.2532
-0.2327,-0.2226
-0.2015,-0.1921
-0.1705,-0.1617
-0.1395,-0.1314
-0.1080,-0.1006
-0.0753,-0.0686
-0.0376,-0.0337
 0.0034, 0.0059
 0.1174, 0.0507
 0.0401, 0.0320
 0.0212, 0.0243
 0.0220, 0.0271
 0.0289, 0.0346
 0.0394, 0.0452
 0.0524, 0.0581
 0.0677, 0.0729
 0.0855, 0.0897
 0.1063, 0.1087
 0.1312, 0.1297
 0.1620, 0.1526
 0.2031, 0.1764
 0.2589, 0.1988
 0.4154, 0.2100


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.008, -0.203, -0.087,  0.858,  0.068, 0.0054,-2.1734
Cpi,Cpv
 0.4145, 0.2123
 0.2366, 0.1833
 0.1662, 0.1353
 0.1093, 0.0932
 0.0638, 0.0575
 0.0246, 0.0283
-0.0104, 0.0032
-0.0425,-0.0437
-0.0728,-0.1669
-0.1022,-0.1764
-0.1318,-0.1861
-0.1638,-0.1982
-0.1992,-0.2166
-0.2771,-0.2646
-0.3293,-0.2844
-0.3410,-0.2916
-0.3038,-0.2830
-0.2559,-0.2596
-0.2372,-0.2464
-0.2328,-0.2433
-0.2321,-0.2431
-0.2333,-0.2445
-0.2352,-0.2465
-0.2373,-0.2487
-0.2394,-0.2510
-0.2414,-0.2533
-0.2432,-0.2559
-0.2492,-0.2606
-0.2501,-0.2610
-0.2448,-0.2559
-0.2356,-0.2470
-0.2225,-0.2341
-0.2054,-0.2172
-0.1842,-0.1962
-0.1585,-0.1709
-0.1283,-0.1410
-0.0931,-0.1061
-0.0525,-0.0658
-0.0061,-0.0198
 0.0467, 0.0326
 0.1066, 0.0921
 0.1744, 0.1595
 0.2512, 0.2358
 0.3381, 0.3226
 0.4365, 0.4204
 0.5474, 0.5319
 0.6704, 0.6549
 0.8014, 0.7880
 0.9250, 0.9149
 0.9985, 0.9965
 0.9190, 0.9326
 0.5013, 0.5452
-0.3759,-0.2940
-1.4573,-1.3353
-2.1325,-2.0084
-2.2873,-2.1734
-2.1749,-2.0839
-1.9782,-1.9049
-1.7744,-1.7194
-1.5884,-1.5582
-1.4254,-1.4324
-1.2839,-1.3332
-1.1608,-1.1494
-1.0530,-0.9930
-0.9577,-0.9085
-0.8727,-0.8359
-0.7961,-0.7677
-0.7267,-0.7036
-0.6634,-0.6438
-0.6052,-0.5883
-0.5515,-0.5367
-0.5018,-0.4888
-0.4558,-0.4442
-0.4131,-0.4028
-0.3737,-0.3644
-0.3374,-0.3291
-0.3042,-0.2969
-0.2766,-0.2693
-0.2533,-0.2451
-0.2250,-0.2176
-0.1967,-0.1899
-0.1684,-0.1622
-0.1400,-0.1344
-0.1115,-0.1064
-0.0824,-0.0779
-0.0519,-0.0480
-0.0164,-0.0148
 0.0224, 0.0236
 0.1336, 0.0705
 0.0573, 0.0491
 0.0375, 0.0387
 0.0370, 0.0396
 0.0427, 0.0455
 0.0518, 0.0544
 0.0634, 0.0657
 0.0773, 0.0790
 0.0937, 0.0944
 0.1131, 0.1120
 0.1365, 0.1319
 0.1659, 0.1542
 0.2055, 0.1779
 0.2600, 0.2011
 0.4145, 0.2123


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.008, -0.090, -0.088,  0.847,  0.106, 0.0060,-1.6065
Cpi,Cpv
 0.4140, 0.2144
 0.2337, 0.1846
 0.1616, 0.1351
 0.1029, 0.0906
 0.0556, 0.0522
 0.0145, 0.0202
-0.0224,-0.0058
-0.0565,-0.0372
