xflr5 v6.58

NACA 2412 - 06
Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.024, -0.928, -0.114,  0.848,  0.013, 0.0034,-8.8617
Cpi,Cpv
 0.4298, 0.1316
 0.2671, 0.1170
 0.2063, 0.0853
 0.1594, 0.0606
 0.1234, 0.0399
 0.0936, 0.0233
 0.0677, 0.0105
 0.0445,-0.0034
 0.0227,-0.0668
 0.0013,-0.1073
-0.0212,-0.1238
-0.0485,-0.1423
-0.0817,-0.1657
-0.1886,-0.2323
-0.2718,-0.2812
-0.2940,-0.2965
-0.2263,-0.2588
-0.1167,-0.1713
-0.0599,-0.1147
-0.0258,-0.0799
 0.0009,-0.0524
 0.0243,-0.0282
 0.0463,-0.0057
 0.0679, 0.0164
 0.0897, 0.0384
 0.1120, 0.0607
 0.1351, 0.0835
 0.1564, 0.1050
 0.1825, 0.1310
 0.2139, 0.1622
 0.2489, 0.1971
 0.2877, 0.2357
 0.3301, 0.2780
 0.3762, 0.3240
 0.4260, 0.3738
 0.4793, 0.4274
 0.5362, 0.4847
 0.5963, 0.5456
 0.6592, 0.6099
 0.7243, 0.6767
 0.7904, 0.7458
 0.8554, 0.8147
 0.9160, 0.8817
 0.9665, 0.9412
 0.9970, 0.9855
 0.9897, 0.9992
 0.9125, 0.9549
 0.7053, 0.8004
 0.2558, 0.4380
-0.6400,-0.3133
-2.3015,-1.7372
-4.9766,-4.0671
-8.1473,-6.8629
-10.4340,-8.8617
-10.4819,-8.7839
-9.1464,-8.1477
-7.5963,-7.7052
-6.2665,-5.6518
-5.2158,-4.6090
-4.3989,-3.9120
-3.7592,-3.3656
-3.2505,-2.9234
-2.8389,-2.5608
-2.5000,-2.2592
-2.2164,-2.0049
-1.9756,-1.7877
-1.7685,-1.5997
-1.5881,-1.4354
-1.4296,-1.2903
-1.2890,-1.1612
-1.1633,-1.0454
-1.0503,-0.9410
-0.9482,-0.8465
-0.8556,-0.7604
-0.7713,-0.6819
-0.6946,-0.6102
-0.6250,-0.5444
-0.5645,-0.4845
-0.5113,-0.4287
-0.4537,-0.3740
-0.3976,-0.3215
-0.3426,-0.2716
-0.2886,-0.2244
-0.2349,-0.1803
-0.1805,-0.1393
-0.1236,-0.1020
-0.0571,-0.0685
 0.0180,-0.0393
 0.2257,-0.0232
 0.0806,-0.0209
 0.0257,-0.0082
 0.0154, 0.0049
 0.0173, 0.0186
 0.0262, 0.0325
 0.0396, 0.0467
 0.0565, 0.0607
 0.0768, 0.0744
 0.1008, 0.0876
 0.1293, 0.0998
 0.1640, 0.1109
 0.2095, 0.1204
 0.2690, 0.1277
 0.4298, 0.1316


Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.018, -0.857, -0.115,  0.838,  0.016, 0.0040,-8.1107
Cpi,Cpv
 0.4269, 0.1732
 0.2611, 0.1517
 0.1984, 0.1139
 0.1494, 0.0831
 0.1115, 0.0570
 0.0797, 0.0355
 0.0518, 0.0185
 0.0266, 0.0044
 0.0027,-0.0316
-0.0209,-0.1236
-0.0458,-0.1388
-0.0757,-0.1548
-0.1119,-0.1758
-0.2243,-0.2406
-0.3107,-0.2903
-0.3341,-0.3072
-0.2648,-0.2710
-0.1533,-0.1859
-0.0971,-0.1318
-0.0642,-0.0994
-0.0390,-0.0740
-0.0173,-0.0520
 0.0029,-0.0316
 0.0226,-0.0117
 0.0424, 0.0082
 0.0627, 0.0284
 0.0837, 0.0489
 0.1026, 0.0682
 0.1264, 0.0920
 0.1557, 0.1210
 0.1887, 0.1539
 0.2256, 0.1906
 0.2663, 0.2311
 0.3109, 0.2755
 0.3594, 0.3239
 0.4118, 0.3763
 0.4682, 0.4328
 0.5284, 0.4933
 0.5922, 0.5576
 0.6593, 0.6256
 0.7286, 0.6962
 0.7990, 0.7689
 0.8677, 0.8408
 0.9305, 0.9088
 0.9794, 0.9653
 1.0000, 0.9980
 0.9655, 0.9827
 0.8253, 0.8738
 0.4825, 0.5825
-0.2424,-0.0538
-1.6391,-1.3052
-3.9583,-3.4052
-6.7987,-6.0064
-8.9512,-7.9684
-9.1519,-8.1107
-8.0837,-7.2893
-6.7747,-6.9854
-5.6281,-5.3634
-4.7110,-4.3034
-3.9916,-3.6618
-3.4245,-3.1641
-2.9709,-2.7593
-2.6021,-2.4251
-2.2970,-2.1460
-2.0407,-1.9097
-1.8222,-1.7071
-1.6335,-1.5314
-1.4688,-1.3773
-1.3235,-1.2409
-1.1942,-1.1192
-1.0784,-1.0099
-0.9740,-0.9111
-0.8794,-0.8214
-0.7933,-0.7397
-0.7149,-0.6651
-0.6435,-0.5969
-0.5785,-0.5345
-0.5222,-0.4781
-0.4725,-0.4259
-0.4185,-0.3735
-0.3657,-0.3223
-0.3137,-0.2725
-0.2625,-0.2241
-0.2115,-0.1769
-0.1595,-0.1311
-0.1050,-0.0865
-0.0409,-0.0433
 0.0320,-0.0024
 0.2363, 0.0244
 0.0929, 0.0203
 0.0377, 0.0231
 0.0264, 0.0295
 0.0271, 0.0387
 0.0347, 0.0503
 0.0468, 0.0635
 0.0625, 0.0782
 0.0815, 0.0938
 0.1042, 0.1099
 0.1314, 0.1260
 0.1648, 0.1415
 0.2090, 0.1556
 0.2674, 0.1672
 0.4269, 0.1732


Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.016, -0.756, -0.115,  0.831,  0.018, 0.0046,-7.0833
Cpi,Cpv
 0.4242, 0.1840
 0.2555, 0.1599
 0.1909, 0.1191
 0.1400, 0.0849
 0.1001, 0.0557
 0.0663, 0.0313
 0.0365, 0.0118
 0.0091,-0.0021
-0.0168,-0.0213
-0.0427,-0.1531
-0.0700,-0.1670
-0.1026,-0.1809
-0.1418,-0.1996
-0.2598,-0.2626
-0.3493,-0.3138
-0.3740,-0.3326
-0.3032,-0.2974
-0.1897,-0.2136
-0.1342,-0.1615
-0.1026,-0.1310
-0.0791,-0.1076
-0.0592,-0.0876
-0.0409,-0.0692
-0.0232,-0.0514
-0.0054,-0.0337
 0.0126,-0.0158
 0.0314, 0.0023
 0.0477, 0.0191
 0.0690, 0.0404
 0.0959, 0.0670
 0.1267, 0.0976
 0.1615, 0.1321
 0.2001, 0.1705
 0.2428, 0.2129
 0.2896, 0.2595
 0.3406, 0.3103
 0.3959, 0.3656
 0.4556, 0.4252
 0.5195, 0.4893
 0.5875, 0.5578
 0.6591, 0.6299
 0.7334, 0.7057
 0.8086, 0.7827
 0.8815, 0.8592
 0.9461, 0.9287
 0.9909, 0.9821
 0.9943, 0.9990
 0.9142, 0.9415
 0.6684, 0.7337
 0.1008, 0.2323
-1.0495,-0.8069
-3.0322,-2.6188
-5.5533,-4.9470
-7.5656,-6.8006
-7.8979,-7.0833
-7.0746,-6.3322
-5.9898,-6.0212
-5.0152,-5.1373
-4.2242,-3.9167
-3.5975,-3.3195
-3.0994,-2.8820
-2.6985,-2.5250
-2.3706,-2.2276
-2.0981,-1.9771
-1.8680,-1.7639
-1.6711,-1.5801
-1.5004,-1.4201
-1.3508,-1.2792
-1.2183,-1.1540
-1.1002,-1.0420
-0.9939,-0.9411
-0.8979,-0.8496
-0.8106,-0.7664
-0.7311,-0.6904
-0.6585,-0.6209
-0.5922,-0.5573
-0.5317,-0.4990
-0.4794,-0.4466
-0.4334,-0.3981
-0.3829,-0.3488
-0.3333,-0.3005
-0.2843,-0.2532
-0.2360,-0.2068
-0.1876,-0.1612
-0.1380,-0.1161
