xflr5 v6.58

NACA 2412 - 27
Reynolds =, 1000000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.050, -0.183, -0.206,  0.779,  0.025, 0.0188,-4.9451
Cpi,Cpv
 0.4519,-0.1536
 0.2340,-0.1583
 0.1285,-0.1672
 0.0296,-0.1791
-0.0613,-0.1940
-0.1510,-0.2124
-0.2427,-0.2348
-0.3399,-0.2624
-0.4467,-0.2972
-0.5695,-0.3428
-0.7182,-0.4072
-0.9208,-0.5216
-1.1889,-0.6022
-2.1160,-0.5802
-3.0603,-0.5587
-3.3315,-0.5788
-2.5446,-0.6948
-1.6280,-0.5334
-1.2604,-0.4556
-1.0698,-0.4025
-0.9489,-0.3630
-0.8619,-0.3301
-0.7950,-0.3012
-0.7406,-0.2747
-0.6949,-0.2496
-0.6554,-0.2256
-0.6205,-0.2025
-0.5946,-0.1822
-0.5651,-0.1573
-0.5305,-0.1271
-0.4935,-0.0933
-0.4538,-0.0558
-0.4113,-0.0146
-0.3658, 0.0305
-0.3170, 0.0796
-0.2645, 0.1329
-0.2079, 0.1906
-0.1470, 0.2529
-0.0811, 0.3200
-0.0099, 0.3920
 0.0674, 0.4692
 0.1514, 0.5510
 0.2430, 0.6379
 0.3433, 0.7273
 0.4530, 0.8183
 0.5726, 0.9035
 0.7007, 0.9726
 0.8313, 0.9997
 0.9467, 0.9340
 0.9999, 0.6707
 0.8842, 0.0238
 0.4188,-1.2264
-0.4909,-2.9691
-1.5558,-4.5069
-2.1679,-4.9451
-2.2526,-4.5049
-2.0841,-4.1463
-1.8461,-3.9969
-1.6115,-2.9426
-1.4017,-2.4269
-1.2194,-2.1003
-1.0618,-1.8327
-0.9247,-1.6045
-0.8043,-1.4082
-0.6975,-1.2379
-0.6017,-1.0886
-0.5150,-0.9564
-0.4358,-0.8379
-0.3628,-0.7308
-0.2951,-0.6331
-0.2320,-0.5432
-0.1728,-0.4599
-0.1170,-0.3820
-0.0642,-0.3086
-0.0140,-0.2391
 0.0337,-0.1728
 0.0794,-0.1092
 0.1216,-0.0484
 0.1617, 0.0106
 0.2061, 0.0681
 0.2519, 0.1201
 0.2994, 0.1626
 0.3493, 0.1920
 0.4027, 0.2017
 0.4614, 0.2081
