xflr5 v6.58

NACA 2412 - 0
Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.042, -1.133, -0.063,  1.000,  0.012,-0.0036,-9.9808
Cpi,Cpv
-0.1878,-0.1771
-0.1762,-0.1647
-0.1471,-0.1365
-0.1190,-0.1089
-0.0911,-0.0818
-0.0631,-0.0550
-0.0348,-0.0285
-0.0056,-0.0023
 0.0250, 0.0236
 0.0580, 0.0490
 0.0944, 0.0733
 0.1364, 0.0961
 0.1886, 0.1164
 0.2542, 0.1328
 0.4241, 0.1412


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.013, -0.781, -0.050,  0.989,  0.022,-0.0007,-5.4266
Cpi,Cpv
 0.4215, 0.1664
 0.2610, 0.1073
 0.2027, 0.0754
 0.1589, 0.0739
 0.1265, 0.0715
 0.1006, 0.0671
 0.0795, 0.0599
 0.0620, 0.0490
 0.0474, 0.0352
 0.0351, 0.0218
 0.0249, 0.0102
 0.0163, 0.0008
 0.0098,-0.0067
 0.0014,-0.0133
 0.0088,-0.0122
-0.0025,-0.0180
-0.0030,-0.0203
-0.0050,-0.0223
-0.0056,-0.0230
-0.0049,-0.0225
-0.0031,-0.0208
-0.0000,-0.0179
 0.0044,-0.0138
 0.0100,-0.0086
 0.0169,-0.0025
 0.0217, 0.0028
 0.0317, 0.0129
 0.0477, 0.0286
 0.0680, 0.0485
 0.0926, 0.0727
 0.1214, 0.1011
 0.1546, 0.1340
 0.1924, 0.1715
 0.2350, 0.2137
 0.2826, 0.2610
 0.3353, 0.3134
 0.3935, 0.3713
 0.4572, 0.4349
 0.5265, 0.5043
 0.6014, 0.5792
 0.6811, 0.6599
 0.7645, 0.7440
 0.8483, 0.8304
 0.9262, 0.9116
 0.9847, 0.9768
 0.9957, 0.9989
 0.9013, 0.9245
 0.5843, 0.6426
-0.1663,-0.0447
-1.5951,-1.3755
-3.5797,-3.2408
-5.3465,-4.9108
-5.8833,-5.4266
-5.4579,-5.0095
-4.7420,-4.5584
-4.0527,-4.3533
-3.4725,-3.3261
-3.0016,-2.8053
-2.6208,-2.4691
-2.3100,-2.1941
-2.0528,-1.9607
-1.8370,-1.7611
-1.6534,-1.5892
-1.4950,-1.4399
-1.3569,-1.3088
-1.2351,-1.1928
-1.1269,-1.0892
-1.0299,-0.9962
-0.9425,-0.9122
-0.8633,-0.8360
-0.7914,-0.7667
-0.7260,-0.7035
-0.6664,-0.6460
-0.6125,-0.5939
-0.5639,-0.5469
-0.5233,-0.5061
-0.4890,-0.4701
-0.4502,-0.4323
-0.4125,-0.3955
-0.3760,-0.3599
-0.3409,-0.3257
-0.3074,-0.2929
-0.2752,-0.2614
-0.2444,-0.2312
-0.2148,-0.2021
-0.1866,-0.1740
-0.1698,-0.1582
-0.1591,-0.1467
-0.1318,-0.1201
-0.1054,-0.0939
-0.0792,-0.0680
-0.0529,-0.0423
-0.0262,-0.0164
 0.0015, 0.0097
 0.0307, 0.0359
 0.0622, 0.0623
 0.0972, 0.0885
 0.1377, 0.1138
 0.1886, 0.1369
 0.2530, 0.1563
 0.4215, 0.1664


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.012, -0.647, -0.055,  0.983,  0.027, 0.0012,-4.4077
Cpi,Cpv
 0.4192, 0.1878
 0.2559, 0.1270
 0.1958, 0.0481
 0.1501, 0.0453
 0.1159, 0.0418
 0.0883, 0.0366
 0.0654, 0.0293
 0.0461, 0.0190
 0.0296, 0.0060
 0.0155,-0.0073
 0.0034,-0.0194
-0.0070,-0.0300
-0.0154,-0.0388
-0.0259,-0.0470
-0.0191,-0.0466
-0.0317,-0.0533
-0.0342,-0.0574
-0.0384,-0.0614
-0.0411,-0.0642
-0.0428,-0.0659
-0.0433,-0.0665
-0.0426,-0.0660
-0.0408,-0.0644
-0.0379,-0.0619
-0.0337,-0.0587
-0.0321,-0.0565
-0.0252,-0.0496
-0.0122,-0.0370
 0.0050,-0.0203
 0.0264, 0.0007
 0.0522, 0.0260
 0.0824, 0.0557
 0.1172, 0.0901
 0.1569, 0.1292
 0.2017, 0.1735
 0.2519, 0.2233
 0.3078, 0.2787
 0.3697, 0.3403
 0.4379, 0.4082
 0.5126, 0.4830
 0.5938, 0.5643
 0.6809, 0.6527
 0.7723, 0.7453
 0.8636, 0.8405
 0.9454, 0.9281
 0.9965, 0.9903
 0.9709, 0.9844
 0.7716, 0.8213
 0.2152, 0.3273
-0.9334,-0.7192
-2.6282,-2.2967
-4.2361,-3.8068
-4.8417,-4.4077
-4.5959,-4.1891
-4.0561,-3.7303
-3.5066,-3.4815
-3.0315,-3.2257
-2.6391,-2.4434
-2.3178,-2.1427
-2.0529,-1.9190
-1.8319,-1.7267
-1.6451,-1.5588
-1.4851,-1.4121
-1.3463,-1.2833
-1.2246,-1.1693
-1.1168,-1.0677
-1.0205,-0.9764
-0.9339,-0.8941
-0.8555,-0.8193
-0.7843,-0.7512
-0.7194,-0.6891
-0.6602,-0.6323
-0.6062,-0.5804
-0.5572,-0.5333
-0.5131,-0.4908
-0.4764,-0.4542
-0.4456,-0.4220
-0.4102,-0.3877
-0.3756,-0.3541
-0.3421,-0.3215
-0.3099,-0.2901
-0.2789,-0.2598
-0.2492,-0.2308
-0.2207,-0.2027
-0.1932,-0.1757
-0.1670,-0.1496
-0.1513,-0.1348
-0.1414,-0.1241
-0.1160,-0.0990
-0.0913,-0.0744
-0.0668,-0.0499
-0.0421,-0.0253
-0.0169,-0.0004
 0.0092, 0.0250
 0.0369, 0.0510
 0.0669, 0.0776
 0.1005, 0.1044
 0.1396, 0.1308
 0.1891, 0.1556
 0.2523, 0.1766
 0.4192, 0.1878


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.010, -0.525, -0.058,  0.968,  0.035, 0.0023,-3.5159
Cpi,Cpv
 0.4172, 0.2034
 0.2512, 0.1711
 0.1893, 0.0971
 0.1418, 0.0208
 0.1058, 0.0159
 0.0763, 0.0101
 0.0516, 0.0028
 0.0305,-0.0067
 0.0123,-0.0187
-0.0037,-0.0317
-0.0176,-0.0443
-0.0300,-0.0560
-0.0403,-0.0662
-0.0529,-0.0760
-0.0467,-0.0767
-0.0608,-0.0843
-0.0653,-0.0903
-0.0717,-0.0964
-0.0766,-0.1013
-0.0806,-0.1053
-0.0836,-0.1083
-0.0855,-0.1103
-0.0863,-0.1114
-0.0862,-0.1117
-0.0850,-0.1114
-0.0867,-0.1124
-0.0831,-0.1088
-0.0734,-0.0996
-0.0595,-0.0862
-0.0414,-0.0685
-0.0190,-0.0467
 0.0078,-0.0204
 0.0392, 0.0104
 0.0755, 0.0461
 0.1170, 0.0870
 0.1640, 0.1334
 0.2169, 0.1856
 0.2761, 0.2443
 0.3420, 0.3098
 0.4153, 0.3826
 0.4962, 0.4635
 0.5849, 0.5524
 0.6810, 0.6497
 0.7821, 0.7529
 0.8821, 0.8578
 0.9662, 0.9503
 0.9993, 0.9997
 0.9033, 0.9335
 0.5217, 0.6071
-0.3679,-0.1966
-1.7854,-1.5059
-3.2295,-2.8705
-3.8823,-3.5159
-3.7925,-3.4677
-3.4109,-3.1308
-2.9892,-2.8209
-2.6110,-2.6434
-2.2917,-2.3432
-2.0261,-1.8597
-1.8044,-1.6663
-1.6177,-1.5106
-1.4584,-1.3726
-1.3209,-1.2492
-1.2008,-1.1391
-1.0949,-1.0407
-1.0005,-0.9522
-0.9157,-0.8723
-0.8391,-0.7996
-0.7695,-0.7334
-0.7060,-0.6728
-0.6479,-0.6172
-0.5947,-0.5663
-0.5461,-0.5197
-0.5020,-0.4773
-0.4622,-0.4391
-0.4293,-0.4065
-0.4020,-0.3780
-0.3699,-0.3471
-0.3385,-0.3166
-0.3079,-0.2869
-0.2784,-0.2582
-0.2499,-0.2305
-0.2226,-0.2037
-0.1964,-0.1779
-0.1710,-0.1530
-0.1469,-0.1288
-0.1323,-0.1150
-0.1231,-0.1052
-0.0995,-0.0819
-0.0767,-0.0589
-0.0538,-0.0359
-0.0307,-0.0127
-0.0071, 0.0110
 0.0175, 0.0354
 0.0437, 0.0608
 0.0722, 0.0871
 0.1044, 0.1143
 0.1421, 0.1418
 0.1901, 0.1682
 0.2520, 0.1911
 0.4172, 0.2034


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.009, -0.414, -0.057,  0.946,  0.046, 0.0027,-2.8115
Cpi,Cpv
 0.4156, 0.2080
 0.2469, 0.1857
 0.1834, 0.1450
 0.1339, 0.0901
 0.0961,-0.0061
 0.0649,-0.0123
