xflr5 v6.58

NACA 2412 - 12
Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.018, -0.558, -0.170,  0.791,  0.019, 0.0098,-6.9173
Cpi,Cpv
-0.1858,-0.1920
-0.1605,-0.1673
-0.1363,-0.1437
-0.1126,-0.1209
-0.0927,-0.1006
-0.0681,-0.0759
-0.0379,-0.0460
-0.0041,-0.0125
 0.0333, 0.0246
 0.0745, 0.0656
 0.1196, 0.1104
 0.1687, 0.1592
 0.2220, 0.2122
 0.2797, 0.2697
 0.3419, 0.3316
 0.4087, 0.3982
 0.4802, 0.4695
 0.5562, 0.5455
 0.6362, 0.6253
 0.7194, 0.7091
 0.8036, 0.7935
 0.8847, 0.8762
 0.9546, 0.9481
 0.9969, 0.9947
 0.9790, 0.9844
 0.8351, 0.8548
 0.4358, 0.4814
-0.4436,-0.3478
-2.0440,-1.8664
-4.1794,-3.8907
-5.9888,-5.5896
-6.4262,-5.9544
-5.8529,-5.3421
-5.0084,-5.0363
-4.2226,-4.6838
-3.5719,-3.4430
-3.0491,-2.8764
-2.6290,-2.4974
-2.2876,-2.1876
-2.0059,-1.9266
-1.7700,-1.7046
-1.5693,-1.5141
-1.3963,-1.3487
-1.2453,-1.2036
-1.1120,-1.0751
-0.9932,-0.9602
-0.8865,-0.8567
-0.7899,-0.7628
-0.7019,-0.6772
-0.6214,-0.5986
-0.5474,-0.5263
-0.4791,-0.4595
-0.4162,-0.3977
-0.3581,-0.3403
-0.3067,-0.2875
-0.2604,-0.2377
-0.2096,-0.1869
-0.1588,-0.1367
-0.1078,-0.0872
-0.0562,-0.0388
-0.0029, 0.0082
 0.0535, 0.0531
 0.1160, 0.0948
 0.1943, 0.1321
 0.2955, 0.1632
 0.5602, 0.1783
 0.3752, 0.1765
 0.2502, 0.1741
 0.2070, 0.1692
 0.1816, 0.1642
 0.1678, 0.1605
 0.1611, 0.1586
 0.1599, 0.1589
 0.1634, 0.1615
 0.1715, 0.1664
 0.1848, 0.1732
 0.2049, 0.1817
 0.2356, 0.1911
 0.2820, 0.2002
 0.4241, 0.2044


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.014, -0.343, -0.176,  0.794,  0.023, 0.0114,-5.1073
Cpi,Cpv
 0.4228, 0.2123
 0.2357, 0.1821
 0.1576, 0.1320
 0.0914, 0.0819
 0.0361, 0.0347
-0.0142,-0.0087
-0.0617,-0.0482
-0.1084,-0.0835
-0.1561,-0.1164
-0.2071,-0.1834
-0.2648,-0.4207
-0.3381,-0.5820
-0.4302,-0.5826
-0.7204,-0.5841
-0.9542,-0.7054
-1.0255,-0.8053
-0.8397,-0.7157
-0.5567,-0.5192
-0.4345,-0.4168
-0.3687,-0.3594
-0.3242,-0.3190
-0.2901,-0.2872
-0.2617,-0.2602
-0.2366,-0.2362
-0.2136,-0.2139
-0.1918,-0.1927
-0.1705,-0.1725
-0.1535,-0.1550
-0.1318,-0.1331
-0.1044,-0.1060
-0.0733,-0.0752
-0.0386,-0.0406
-0.0000,-0.0023
 0.0425, 0.0400
 0.0891, 0.0864
 0.1401, 0.1372
 0.1957, 0.1925
 0.2560, 0.2527
 0.3214, 0.3179
 0.3921, 0.3883
 0.4681, 0.4642
 0.5494, 0.5451
 0.6355, 0.6315
 0.7254, 0.7209
 0.8164, 0.8125
 0.9028, 0.8990
 0.9723, 0.9701
 0.9996, 0.9999
 0.9313, 0.9370
 0.6586, 0.6752
-0.0160, 0.0238
-1.3267,-1.2449
-3.1716,-3.0287
-4.8327,-4.6221
-5.3566,-5.1073
-4.9777,-4.6930
-4.3189,-4.2858
-3.6786,-4.1073
-3.1362,-3.0623
-2.6938,-2.5735
-2.3342,-2.2469
-2.0393,-1.9774
-1.7941,-1.7479
-1.5873,-1.5511
-1.4103,-1.3810
-1.2568,-1.2326
-1.1221,-1.1017
-1.0026,-0.9851
-0.8956,-0.8805
-0.7990,-0.7858
-0.7113,-0.6997
-0.6310,-0.6208
-0.5573,-0.5482
-0.4893,-0.4812
-0.4265,-0.4192
-0.3683,-0.3617
-0.3145,-0.3083
-0.2670,-0.2595
-0.2241,-0.2136
-0.1765,-0.1659
-0.1288,-0.1181
-0.0807,-0.0702
-0.0318,-0.0222
 0.0189, 0.0261
 0.0730, 0.0744
 0.1330, 0.1222
 0.2089, 0.1682
 0.3075, 0.2096
 0.5675, 0.2322
 0.3855, 0.2259
 0.2617, 0.2115
 0.2182, 0.1968
 0.1922, 0.1841
 0.1776, 0.1747
 0.1700, 0.1687
 0.1678, 0.1662
 0.1702, 0.1669
 0.1772, 0.1705
 0.1893, 0.1770
 0.2080, 0.1859
 0.2375, 0.1966
 0.2826, 0.2077
 0.4228, 0.2123


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.013, -0.232, -0.178,  0.796,  0.028, 0.0121,-4.2247
Cpi,Cpv
 0.4220, 0.2143
 0.2323, 0.1843
 0.1524, 0.1337
 0.0843, 0.0821
 0.0269, 0.0329
-0.0255,-0.0125
-0.0752,-0.0540
-0.1242,-0.0912
-0.1744,-0.1277
-0.2282,-0.2120
-0.2890,-0.4686
-0.3661,-0.6095
-0.4627,-0.6089
-0.7629,-0.6092
-1.0036,-0.7325
-1.0778,-0.8369
-0.8882,-0.7490
-0.5996,-0.5531
-0.4770,-0.4526
-0.4122,-0.3972
-0.3692,-0.3589
-0.3369,-0.3292
-0.3105,-0.3046
-0.2877,-0.2829
-0.2670,-0.2631
-0.2477,-0.2446
-0.2292,-0.2271
-0.2153,-0.2126
-0.1967,-0.1937
-0.1722,-0.1696
-0.1442,-0.1417
-0.1124,-0.1101
-0.0768,-0.0747
-0.0373,-0.0354
 0.0065, 0.0082
 0.0546, 0.0562
 0.1075, 0.1089
 0.1654, 0.1666
 0.2286, 0.2297
 0.2975, 0.2984
 0.3724, 0.3730
 0.4535, 0.4540
 0.5409, 0.5410
 0.6344, 0.6346
 0.7325, 0.7319
 0.8316, 0.8312
 0.9233, 0.9225
 0.9888, 0.9884
 0.9860, 0.9868
 0.8259, 0.8307
 0.3372, 0.3508
-0.7045,-0.6677
-2.2705,-2.1998
-3.7779,-3.6579
-4.3666,-4.2247
-4.1589,-3.9933
-3.6684,-3.5511
-3.1618,-3.3252
-2.7199,-3.0021
-2.3527,-2.2717
-2.0500,-1.9723
-1.7990,-1.7471
-1.5884,-1.5537
-1.4093,-1.3847
-1.2549,-1.2366
-1.1201,-1.1061
-1.0010,-0.9901
-0.8948,-0.8862
-0.7993,-0.7923
-0.7126,-0.7070
-0.6334,-0.6289
-0.5607,-0.5572
-0.4936,-0.4909
-0.4315,-0.4295
-0.3739,-0.3725
-0.3205,-0.3194
-0.2709,-0.2702
-0.2271,-0.2252
-0.1875,-0.1830
-0.1432,-0.1385
-0.0986,-0.0936
-0.0533,-0.0483
-0.0070,-0.0023
 0.0411, 0.0447
 0.0928, 0.0928
 0.1505, 0.1419
 0.2239, 0.1911
 0.3198, 0.2375
 0.5750, 0.2643
 0.3960, 0.2552
 0.2735, 0.2338
 0.2298, 0.2137
 0.2033, 0.1970
 0.1879, 0.1846
 0.1794, 0.1764
 0.1761, 0.1721
 0.1775, 0.1713
 0.1833, 0.1738
 0.1942, 0.1793
 0.2117, 0.1878
 0.2398, 0.1984
 0.2837, 0.2100
 0.4220, 0.2143


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.012, -0.120, -0.179,  0.798,  0.035, 0.0128,-3.4005
Cpi,Cpv
 0.4215, 0.2154
 0.2295, 0.1858
 0.1478, 0.1352
 0.0777, 0.0824
 0.0183, 0.0315
-0.0362,-0.0159
-0.0881,-0.0593
-0.1395,-0.0985
-0.1922,-0.1393
-0.2488,-0.2429
-0.3127,-0.5164
-0.3935,-0.6359
-0.4947,-0.6340
-0.8049,-0.6331
-1.0524,-0.7582
-1.1295,-0.8669
-0.9361,-0.7810
-0.6421,-0.5863
-0.5193,-0.4879
-0.4555,-0.4347
-0.4142,-0.3985
-0.3838,-0.3712
-0.3595,-0.3490
-0.3390,-0.3298
-0.3209,-0.3126
-0.3042,-0.2968
-0.2886,-0.2823
-0.2780,-0.2710
-0.2626,-0.2553
-0.2414,-0.2343
-0.2165,-0.2097
-0.1880,-0.1813
-0.1558,-0.1491
-0.1196,-0.1130
-0.0792,-0.0727
-0.0343,-0.0279
 0.0153, 0.0216
 0.0701, 0.0763
 0.1303, 0.1365
 0.1965, 0.2026
 0.2692, 0.2751
 0.3487, 0.3545
 0.4358, 0.4415
 0.5306, 0.5358
 0.6329, 0.6380
 0.7411, 0.7452
 0.8499, 0.8534
 0.9464, 0.9484
 0.9993, 0.9995
 0.9374, 0.9353
 0.6155, 0.6132
-0.1781,-0.1781
-1.4771,-1.4611
-2.8256,-2.7876
-3.4573,-3.4005
-3.3975,-3.3325
-3.0576,-2.9870
-2.6728,-2.7032
-2.3236,-2.5494
-2.0261,-2.1267
-1.7767,-1.7200
-1.5670,-1.5243
-1.3891,-1.3638
-1.2362,-1.2217
-1.1033,-1.0949
-0.9864,-0.9816
-0.8824,-0.8799
-0.7890,-0.7881
-0.7044,-0.7046
-0.6272,-0.6283
-0.5563,-0.5580
-0.4909,-0.4932
-0.4303,-0.4330
-0.3740,-0.3770
-0.3215,-0.3249
-0.2727,-0.2763
-0.2272,-0.2310
-0.1871,-0.1898
-0.1508,-0.1512
-0.1097,-0.1100
-0.0680,-0.0680
-0.0256,-0.0253
 0.0180, 0.0184
 0.0637, 0.0638
 0.1129, 0.1112
 0.1682, 0.1612
 0.2392, 0.2136
 0.3324, 0.2655
 0.5826, 0.2975
 0.4067, 0.2852
 0.2857, 0.2558
 0.2418, 0.2300
 0.2147, 0.2093
 0.1986, 0.1941
 0.1892, 0.1839
 0.1849, 0.1780
 0.1852, 0.1758
 0.1899, 0.1770
 0.1995, 0.1815
 0.2158, 0.1893
 0.2425, 0.1996
 0.2851, 0.2117
 0.4215, 0.2154


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.011, -0.007, -0.181,  0.799,  0.046, 0.0135,-2.6933
Cpi,Cpv
 0.4213, 0.2149
 0.2270, 0.1860
 0.1436, 0.1359
 0.0716, 0.0823
 0.0103, 0.0300
-0.0463,-0.0191
-0.1004,-0.0644
-0.1541,-0.1057
-0.2094,-0.1519
-0.2688,-0.2763
-0.3358,-0.5646
-0.4204,-0.6611
-0.5260,-0.6581
-0.8462,-0.6560
-1.1005,-0.7822
-1.1805,-0.8953
-0.9834,-0.8119
-0.6842,-0.6189
-0.5612,-0.5228
-0.4986,-0.4719
-0.4590,-0.4382
-0.4306,-0.4133
-0.4086,-0.3935
-0.3905,-0.3770
-0.3750,-0.3625
-0.3612,-0.3497
-0.3485,-0.3383
-0.3414,-0.3302
-0.3295,-0.3180
-0.3117,-0.3004
-0.2904,-0.2792
-0.2654,-0.2543
-0.2368,-0.2257
-0.2043,-0.1932
-0.1676,-0.1566
-0.1265,-0.1155
-0.0807,-0.0696
-0.0298,-0.0186
 0.0267, 0.0379
 0.0893, 0.1006
 0.1586, 0.1699
 0.2353, 0.2466
 0.3202, 0.3316
 0.4142, 0.4251
 0.5179, 0.5292
 0.6314, 0.6412
 0.7522, 0.7617
 0.8727, 0.8795
 0.9711, 0.9748
 0.9931, 0.9910
 0.8187, 0.8087
 0.2520, 0.2319
-0.7925,-0.8142
-1.9770,-1.9924
-2.6299,-2.6335
-2.6945,-2.6933
-2.4873,-2.4800
-2.2124,-2.2118
-1.9476,-2.0098
-1.7145,-1.8812
-1.5146,-1.5948
-1.3435,-1.3094
-1.1963,-1.1724
-1.0683,-1.0574
-0.9558,-0.9527
-0.8559,-0.8570
-0.7662,-0.7696
-0.6851,-0.6898
-0.6110,-0.6166
-0.5430,-0.5490
-0.4802,-0.4866
-0.4219,-0.4285
-0.3676,-0.3743
-0.3168,-0.3238
-0.2694,-0.2764
-0.2250,-0.2321
-0.1836,-0.1908
-0.1470,-0.1533
-0.1139,-0.1182
-0.0760,-0.0801
-0.0373,-0.0411
 0.0024,-0.0011
 0.0434, 0.0402
 0.0865, 0.0835
 0.1333, 0.1296
 0.1863, 0.1794
 0.2547, 0.2334
 0.3453, 0.2896
 0.5904, 0.3259
 0.4178, 0.3109
 0.2982, 0.2747
 0.2542, 0.2444
 0.2266, 0.2207
 0.2097, 0.2035
 0.1994, 0.1916
 0.1942, 0.1842
 0.1934, 0.1807
 0.1969, 0.1806
 0.2054, 0.1839
 0.2204, 0.1907
 0.2457, 0.2003
 0.2870, 0.2123
 0.4213, 0.2149


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.011,  0.106, -0.182,  0.801,  0.063, 0.0142,-2.0873
Cpi,Cpv
 0.4215, 0.2134
 0.2251, 0.1854
 0.1400, 0.1361
 0.0661, 0.0823
 0.0028, 0.0288
-0.0558,-0.0220
-0.1121,-0.0690
-0.1682,-0.1128
-0.2260,-0.1648
-0.2881,-0.3116
-0.3583,-0.6134
-0.4466,-0.6848
-0.5568,-0.6807
-0.8868,-0.6772
-1.1479,-0.8039
-1.2308,-0.9213
-1.0301,-0.8409
-0.7257,-0.6503
-0.6027,-0.5569
-0.5414,-0.5086
-0.5036,-0.4773
-0.4773,-0.4550
-0.4577,-0.4379
-0.4422,-0.4241
-0.4293,-0.4126
-0.4185,-0.4028
-0.4090,-0.3946
-0.4055,-0.3901
-0.3973,-0.3814
-0.3831,-0.3674
-0.3656,-0.3499
-0.3445,-0.3288
-0.3198,-0.3041
-0.2913,-0.2756
-0.2588,-0.2430
-0.2220,-0.2060
-0.1806,-0.1644
-0.1341,-0.1177
-0.0821,-0.0655
-0.0241,-0.0072
 0.0408, 0.0579
 0.1132, 0.1306
 0.1943, 0.2119
 0.2853, 0.3033
 0.3877, 0.4053
 0.5026, 0.5205
 0.6304, 0.6467
 0.7677, 0.7825
 0.9014, 0.9117
 0.9929, 0.9958
 0.9465, 0.9361
 0.5852, 0.5576
-0.2175,-0.2641
-1.2331,-1.2811
-1.8855,-1.9338
-2.0505,-2.0873
-1.9583,-1.9917
-1.7809,-1.8093
-1.5926,-1.6227
-1.4183,-1.4679
-1.2640,-1.3534
-1.1289,-1.2644
-1.0104,-0.9889
-0.9057,-0.8902
-0.8125,-0.8085
-0.7287,-0.7320
-0.6528,-0.6596
-0.5833,-0.5919
-0.5194,-0.5289
-0.4602,-0.4701
-0.4051,-0.4152
-0.3537,-0.3638
-0.3054,-0.3156
-0.2601,-0.2703
-0.2175,-0.2277
-0.1775,-0.1877
-0.1400,-0.1502
-0.1070,-0.1163
-0.0770,-0.0846
-0.0422,-0.0496
-0.0064,-0.0135
 0.0305, 0.0238
 0.0689, 0.0626
 0.1096, 0.1037
 0.1540, 0.1481
 0.2046, 0.1970
 0.2706, 0.2518
 0.3584, 0.3113
 0.5985, 0.3517
 0.4290, 0.3342
 0.3110, 0.2918
 0.2669, 0.2578
 0.2389, 0.2317
 0.2212, 0.2128
 0.2101, 0.1996
 0.2039, 0.1909
 0.2020, 0.1860
 0.2044, 0.1846
 0.2117, 0.1866
 0.2254, 0.1921
 0.2494, 0.2007
 0.2894, 0.2122
 0.4215, 0.2134


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.011,  0.219, -0.183,  0.802,  0.098, 0.0149,-1.5323
Cpi,Cpv
 0.4220, 0.2111
 0.2236, 0.1841
 0.1369, 0.1360
 0.0612, 0.0822
-0.0041, 0.0279
-0.0647,-0.0244
-0.1232,-0.0735
-0.1816,-0.1201
-0.2419,-0.1788
-0.3068,-0.3439
-0.3801,-0.6566
-0.4722,-0.7076
-0.5869,-0.7024
-0.9268,-0.6978
-1.1945,-0.8246
-1.2803,-0.9459
-1.0760,-0.8687
-0.7667,-0.6808
-0.6438,-0.5903
-0.5838,-0.5446
-0.5479,-0.5160
-0.5238,-0.4963
-0.5067,-0.4820
-0.4938,-0.4711
-0.4839,-0.4626
-0.4761,-0.4560
-0.4699,-0.4511
-0.4702,-0.4502
-0.4659,-0.4453
-0.4556,-0.4352
-0.4420,-0.4216
-0.4250,-0.4045
-0.4046,-0.3840
-0.3806,-0.3597
-0.3526,-0.3316
-0.3206,-0.2992
-0.2841,-0.2623
-0.2427,-0.2205
-0.1960,-0.1733
-0.1434,-0.1202
-0.0842,-0.0604
-0.0174, 0.0070
 0.0582, 0.0832
 0.1441, 0.1699
 0.2422, 0.2681
 0.3549, 0.3819
 0.4845, 0.5101
 0.6315, 0.6567
 0.7903, 0.8108
 0.9367, 0.9496
 0.9986, 0.9955
 0.8210, 0.7931
 0.2472, 0.1896
-0.5948,-0.6673
-1.2248,-1.3016
-1.4665,-1.5323
-1.4711,-1.5307
-1.3789,-1.4302
-1.2588,-1.3048
-1.1378,-1.1808
-1.0253,-1.0687
-0.9233,-0.9726
-0.8315,-0.8929
-0.7487,-0.8262
-0.6736,-0.7041
-0.6051,-0.6008
-0.5421,-0.5417
-0.4838,-0.4895
-0.4295,-0.4389
-0.3788,-0.3900
-0.3312,-0.3433
-0.2863,-0.2989
-0.2439,-0.2567
-0.2039,-0.2167
-0.1660,-0.1788
-0.1303,-0.1430
-0.0966,-0.1093
-0.0670,-0.0789
-0.0401,-0.0506
-0.0083,-0.0186
 0.0246, 0.0146
 0.0589, 0.0492
 0.0947, 0.0855
 0.1329, 0.1243
 0.1750, 0.1667
 0.2233, 0.2146
 0.2867, 0.2700
 0.3718, 0.3332
 0.6066, 0.3782
 0.4406, 0.3579
 0.3241, 0.3087
 0.2800, 0.2711
 0.2515, 0.2428
 0.2332, 0.2223
 0.2212, 0.2078
 0.2140, 0.1978
 0.2111, 0.1916
 0.2124, 0.1889
 0.2185, 0.1895
 0.2309, 0.1935
 0.2535, 0.2009
 0.2921, 0.2118
 0.4220, 0.2111


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.010,  0.335, -0.184,  0.800,  0.154, 0.0156,-1.0936
Cpi,Cpv
 0.4229, 0.2108
 0.2226, 0.1839
 0.1343, 0.1355
 0.0568, 0.0806
-0.0104, 0.0245
-0.0730,-0.0300
-0.1337,-0.0816
-0.1943,-0.1309
-0.2572,-0.1911
-0.3248,-0.3499
-0.4013,-0.6578
-0.4971,-0.7404
-0.6164,-0.7352
-0.9659,-0.7316
-1.2403,-0.8638
-1.3289,-0.9866
-1.1212,-0.9084
-0.8070,-0.7186
-0.6844,-0.6287
-0.6259,-0.5846
-0.5919,-0.5580
-0.5702,-0.5407
-0.5555,-0.5289
-0.5455,-0.5208
-0.5385,-0.5152
-0.5339,-0.5118
-0.5312,-0.5104
-0.5355,-0.5132
-0.5352,-0.5121
-0.5291,-0.5060
-0.5197,-0.4965
-0.5071,-0.4838
-0.4912,-0.4677
-0.4719,-0.4481
-0.4490,-0.4247
-0.4222,-0.3974
-0.3911,-0.3658
-0.3555,-0.3296
-0.3148,-0.2882
-0.2686,-0.2412
-0.2160,-0.1877
-0.1562,-0.1269
-0.0879,-0.0575
-0.0093, 0.0221
 0.0818, 0.1147
 0.1886, 0.2221
 0.3147, 0.3497
 0.4642, 0.4980
 0.6380, 0.6703
 0.8247, 0.8494
 0.9752, 0.9851
 0.9592, 0.9418
 0.6011, 0.5506
-0.0629,-0.1407
-0.6487,-0.7302
-0.9432,-1.0220
-1.0263,-1.0936
-1.0070,-1.0670
-0.9467,-0.9993
-0.8734,-0.9203
-0.7987,-0.8412
-0.7270,-0.7663
-0.6599,-0.6973
-0.5974,-0.6347
-0.5393,-0.5787
-0.4851,-0.5294
-0.4343,-0.4869
-0.3866,-0.4247
-0.3416,-0.3416
-0.2989,-0.3000
-0.2584,-0.2644
-0.2199,-0.2293
-0.1832,-0.1945
-0.1482,-0.1605
-0.1149,-0.1278
-0.0833,-0.0965
-0.0534,-0.0668
-0.0271,-0.0400
-0.0032,-0.0151
 0.0257, 0.0138
 0.0558, 0.0441
 0.0873, 0.0760
 0.1207, 0.1098
 0.1565, 0.1462
 0.1962, 0.1865
 0.2422, 0.2329
 0.3031, 0.2884
 0.3855, 0.3548
 0.6150, 0.4047
 0.4523, 0.3815
 0.3375, 0.3256
 0.2934, 0.2849
 0.2644, 0.2548
 0.2454, 0.2331
 0.2326, 0.2174
 0.2245, 0.2064
 0.2206, 0.1990
 0.2208, 0.1950
 0.2257, 0.1943
 0.2369, 0.1971
 0.2581, 0.2032
 0.2953, 0.2135
 0.4229, 0.2108


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.010,  0.450, -0.185,  0.798,  0.227, 0.0162,-1.0252
Cpi,Cpv
 0.4241, 0.2101
 0.2220, 0.1834
 0.1322, 0.1351
 0.0529, 0.0794
-0.0161, 0.0217
-0.0807,-0.0349
-0.1435,-0.0891
-0.2064,-0.1414
-0.2717,-0.2036
-0.3422,-0.3549
-0.4218,-0.6575
-0.5213,-0.7717
-0.6451,-0.7665
-1.0043,-0.7641
-1.2851,-0.9010
-1.3766,-1.0252
-1.1656,-0.9464
-0.8467,-0.7552
-0.7244,-0.6661
-0.6674,-0.6239
-0.6356,-0.5995
-0.6162,-0.5846
-0.6042,-0.5755
-0.5970,-0.5702
-0.5931,-0.5677
-0.5919,-0.5677
-0.5928,-0.5698
-0.6013,-0.5764
-0.6052,-0.5794
-0.6033,-0.5775
-0.5984,-0.5724
-0.5905,-0.5641
-0.5795,-0.5528
-0.5653,-0.5381
-0.5478,-0.5200
-0.5266,-0.4982
-0.5016,-0.4724
-0.4723,-0.4423
-0.4384,-0.4075
-0.3994,-0.3674
-0.3547,-0.3214
-0.3032,-0.2685
-0.2438,-0.2075
-0.1747,-0.1367
-0.0934,-0.0532
 0.0036, 0.0454
 0.1214, 0.1660
 0.2662, 0.3107
 0.4446, 0.4902
 0.6570, 0.6967
 0.8761, 0.9034
 0.9996, 0.9993
 0.8437, 0.8052
 0.3620, 0.2893
-0.1579,-0.2417
-0.4812,-0.5637
-0.6245,-0.6972
-0.6656,-0.7305
-0.6568,-0.7136
-0.6254,-0.6758
-0.5845,-0.6297
-0.5403,-0.5812
-0.4957,-0.5331
-0.4520,-0.4866
-0.4096,-0.4422
-0.3689,-0.4002
-0.3296,-0.3606
-0.2919,-0.3238
-0.2556,-0.2901
-0.2206,-0.2601
-0.1870,-0.2352
-0.1545,-0.1629
-0.1232,-0.1245
-0.0932,-0.0982
-0.0643,-0.0729
-0.0367,-0.0476
-0.0104,-0.0227
 0.0127,-0.0000
 0.0336, 0.0213
 0.0596, 0.0469
 0.0870, 0.0743
 0.1159, 0.1034
 0.1468, 0.1346
 0.1802, 0.1685
 0.2176, 0.2066
 0.2613, 0.2512
 0.3198, 0.3062
 0.3993, 0.3755
 0.6234, 0.4307
 0.4642, 0.4045
 0.3511, 0.3417
 0.3070, 0.2983
 0.2777, 0.2667
 0.2581, 0.2441
 0.2445, 0.2274
 0.2355, 0.2153
 0.2305, 0.2067
 0.2296, 0.2015
 0.2333, 0.1994
 0.2433, 0.2008
 0.2630, 0.2056
 0.2989, 0.2150
 0.4241, 0.2101


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.009,  0.566, -0.186,  0.795,  0.313, 0.0168,-1.0662
Cpi,Cpv
 0.4257, 0.2096
 0.2220, 0.1832
 0.1307, 0.1348
 0.0497, 0.0782
-0.0211, 0.0188
-0.0878,-0.0402
-0.1526,-0.0971
-0.2179,-0.1525
